0; 301 -6; 282 17; 312 22
1; 404 39; 440 21; 406 -1
2; 517 -3; 490 22; 525 33
3; 482 27; 442 20; 456 58
4; 163 30; 124 31; 144 64
5; 671 50; 709 57; 696 20
6; 694 1; 711 36; 733 4
7; 549 39; 509 40; 529 74
8; 632 68; 668 54; 637 29
9; 797 81; 800 42; 765 59
10; 343 40; 316 69; 355 78
11; 540 74; 579 76; 561 41
12; 671 98; 705 76; 669 58
13; 747 71; 710 62; 721 99
14; 487 99; 520 77; 484 59
15; 477 65; 444 87; 479 105
16; 618 91; 580 79; 588 118
17; 94 97; 56 91; 69 127
18; -4 109; 8 138; 26 113
19; 501 145; 536 126; 502 104
20; 397 137; 434 154; 430 113
21; 9 138; 15 184; 51 156
22; 115 164; 153 172; 141 135
23; 50 176; 88 182; 74 146
24; 955 158; 916 153; 931 189
25; 591 188; 630 193; 614 157
26; 389 191; 427 201; 416 163
27; 909 166; 877 189; 913 205
28; 474 186; 437 176; 447 213
29; 165 186; 127 180; 140 216
30; 288 196; 261 222; 296 233
31; 592 226; 628 239; 621 201
32; 162 219; 129 241; 165 259
33; 494 261; 526 239; 491 223
34; 970 265; 1024 278; 1008 225
35; 529 275; 567 260; 535 235
36; 450 271; 486 286; 481 247
37; 206 264; 166 262; 184 297
38; 242 301; 275 280; 241 261
39; 668 291; 709 298; 695 259
40; 409 332; 406 292; 373 314
41; 136 318; 99 305; 106 344
42; 709 325; 671 317; 683 354
43; 453 318; 417 336; 451 358
44; 428 346; 391 333; 397 372
45; 78 375; 117 385; 107 346
46; 697 375; 658 365; 668 404
47; 457 370; 421 389; 456 411
48; 304 376; 269 396; 303 416
49; 888 388; 894 427; 925 402
50; 133 424; 173 427; 155 392
51; 450 434; 413 420; 419 459
52; 262 465; 293 441; 257 426
53; 468 467; 497 441; 460 429
54; 30 453; -2 441; 4 475
55; 504 467; 545 466; 524 431
56; 837 454; 800 439; 805 478
57; 974 481; 1007 458; 971 440
58; 101 483; 136 466; 104 444
59; 725 496; 763 504; 752 467
60; 890 471; 857 494; 894 511
61; 195 475; 160 495; 195 515
62; 771 501; 810 511; 800 472
63; 856 494; 817 490; 833 526
64; 730 545; 764 523; 728 505
65; 196 520; 157 511; 169 549
66; 805 523; 764 523; 785 558
67; 113 545; 152 548; 135 513
68; 323 558; 360 543; 328 518
69; 221 556; 182 550; 196 587
70; 353 582; 393 574; 366 543
71; 121 592; 108 556; 83 586
72; 180 561; 144 580; 178 601
73; 137 601; 96 598; 113 635
74; 768 604; 728 597; 741 635
75; 130 624; 171 631; 157 592
76; 478 628; 439 619; 451 658
77; 1026 651; 991 638; 997 675
78; 541 670; 573 656; 545 635
79; 582 666; 620 681; 613 640
80; 49 673; 87 683; 77 645
81; 711 649; 680 676; 719 689
82; 310 678; 348 691; 340 651
83; 678 676; 640 666; 650 704
84; 73 711; 111 722; 102 683
85; 70 761; 30 758; 48 794
86; 104 768; 133 796; 142 757
87; 605 773; 566 768; 582 804
88; 866 810; 903 791; 868 769
89; 942 778; 904 793; 937 819
90; 1017 800; 977 792; 990 831
91; 247 791; 211 812; 247 833
92; 36 836; -2 826; 8 864
93; 137 898; 95 894; 113 932
94; 952 943; 991 935; 964 905
95; 677 944; 717 938; 692 906
96; 34 933; 0 954; 35 973
97; 797 961; 835 970; 824 933
98; 366 951; 327 943; 339 981
99; 619 968; 656 977; 645 940
100; 675 955; 701 985; 714 948
101; 1008 961; 971 953; 983 990
102; 175 990; 138 980; 148 1016
103; 203 958; 162 959; 183 993
104; 144 986; 180 986; 162 955
105; 137 945; 135 972; 160 961
106; 924 968; 886 969; 905 1002
107; 716 977; 695 998; 724 1005
108; 658 996; 697 986; 669 957
109; 840 993; 817 1017; 850 1025
110; 884 1003; 874 963; 844 992
111; 779 984; 742 978; 755 1013
112; 368 988; 341 1014; 377 1024
