0; 516 -11; 470 18; 519 43
1; 644 -12; 630 36; 678 24
2; 600 -3; 562 27; 607 45
3; 941 48; 948 -1; 902 17
4; 38 44; -1 22; -1 67
5; 122 75; 164 79; 146 40
6; 165 72; 173 104; 196 81
7; 949 117; 987 85; 941 68
8; 764 74; 734 114; 784 119
9; 864 137; 880 92; 833 101
10; 229 145; 229 98; 188 122
11; 315 109; 266 106; 288 149
12; 154 145; 113 137; 126 177
13; 154 147; 200 149; 179 108
14; 123 127; 165 138; 154 96
15; 503 114; 468 147; 514 161
16; 1002 127; 954 135; 986 172
17; 64 158; 17 150; 34 195
18; 775 150; 731 166; 767 197
19; 689 203; 732 183; 693 156
20; 636 224; 677 200; 636 177
21; 779 179; 774 227; 818 207
22; 712 216; 756 223; 740 182
23; 209 238; 238 199; 190 194
24; 897 185; 865 221; 912 231
25; 455 242; 495 213; 450 194
26; 555 194; 560 243; 600 215
27; 697 205; 653 226; 693 254
28; 297 258; 302 209; 257 229
29; 205 315; 249 290; 206 264
30; 812 338; 840 297; 791 292
31; 555 330; 603 322; 572 285
32; 875 300; 843 333; 887 345
33; 61 301; 17 326; 61 351
34; 644 360; 681 328; 635 312
35; 1030 348; 995 339; 1004 374
36; 379 375; 389 329; 344 343
37; 590 366; 637 371; 619 328
38; 542 380; 584 354; 540 331
39; 439 390; 477 360; 432 342
40; 413 344; 380 379; 427 390
41; 975 353; 956 398; 1004 392
42; 854 362; 840 410; 889 398
43; 626 371; 635 418; 672 386
44; 563 436; 579 390; 531 399
45; 398 442; 443 421; 401 392
46; 907 402; 893 448; 940 437
47; 205 488; 198 438; 157 469
48; 904 454; 904 496; 941 475
49; 892 492; 894 449; 855 468
50; 214 505; 263 495; 230 457
51; 622 485; 652 523; 670 478
52; 968 473; 922 494; 964 524
53; 731 499; 679 492; 699 541
54; 179 483; 150 521; 198 528
55; 705 535; 742 556; 742 514
56; 276 583; 306 541; 255 536
57; 649 553; 686 578; 690 533
58; 303 575; 322 623; 354 583
59; 964 570; 954 620; 1003 604
60; 635 658; 676 627; 629 607
61; 211 658; 210 607; 166 634
62; 119 674; 150 634; 100 627
63; 272 687; 307 651; 259 639
64; 823 692; 861 664; 817 645
65; 561 684; 609 682; 583 641
66; 171 694; 166 641; 122 672
67; 61 669; 91 707; 109 661
68; 190 703; 238 697; 209 658
69; 492 721; 495 672; 451 693
70; 126 677; 116 718; 157 707
71; 688 732; 737 728; 709 688
72; 815 729; 783 692; 767 739
73; 870 706; 823 719; 858 753
74; 906 740; 878 703; 860 745
75; 343 747; 392 745; 366 704
76; 57 768; 103 749; 63 718
77; 642 750; 595 772; 638 802
78; 82 808; 133 809; 108 764
79; 390 813; 361 774; 342 818
80; 377 838; 427 844; 408 798
81; 451 848; 492 865; 486 821
82; 525 847; 490 825; 488 866
83; 845 853; 804 871; 840 898
84; 426 885; 471 871; 435 839
85; 182 868; 134 853; 145 902
86; 967 880; 997 900; 1000 864
87; 989 873; 1021 888; 1017 853
88; 940 926; 989 925; 963 883
89; 187 939; 234 929; 202 893
90; -1 907; 4 944; 33 921
91; 515 897; 477 930; 525 946
92; 245 953; 285 921; 238 903
93; 160 954; 172 906; 124 919
94; 126 922; 96 962; 145 968
95; 278 993; 275 943; 233 970
96; 73 1004; 112 975; 67 955
97; 878 1001; 925 987; 889 953
98; 692 1028; 716 992; 672 989
99; 661 986; 712 988; 688 943
100; 121 1011; 171 1011; 146 968
