0; 269 -5; 232 20; 272 40
1; 522 -5; 520 41; 561 20
2; 499 -1; 462 7; 487 35
3; 91 -1; 62 33; 106 42
4; 880 -7; 842 9; 876 34
5; 136 36; 182 42; 164 -2
6; 600 8; 558 34; 602 57
7; 701 13; 695 63; 741 43
8; 232 31; 184 40; 216 77
9; 184 -3; 192 39; 225 11
10; 290 67; 337 53; 301 19
11; 444 88; 472 49; 424 44
12; 678 109; 694 61; 644 71
13; 125 102; 169 85; 132 56
14; 363 100; 411 92; 380 54
15; 526 61; 489 94; 536 109
16; 588 85; 538 80; 558 126
17; 924 119; 972 111; 941 73
18; 35 87; 2 122; 50 134
19; 458 127; 453 105; 437 120
20; 67 91; 60 139; 105 121
21; 737 117; 776 145; 781 97
22; 601 99; 565 130; 610 146
23; 755 147; 722 112; 707 159
24; 815 154; 861 171; 853 122
25; 550 179; 561 129; 513 145
26; 131 184; 136 137; 92 155
27; 138 143; 148 188; 181 157
28; 197 215; 189 165; 150 198
29; 819 193; 858 223; 865 175
30; 99 178; 112 230; 150 193
31; 538 213; 488 211; 512 256
32; 112 236; 160 255; 152 204
33; 711 209; 667 232; 709 259
34; 78 274; 123 250; 79 223
35; 305 266; 356 259; 325 218
36; 657 260; 672 294; 693 264
37; 638 248; 662 271; 670 239
38; 373 295; 417 270; 374 245
39; 120 298; 167 280; 127 249
40; 959 294; 1008 297; 987 253
41; 731 299; 782 298; 756 255
42; 240 313; 286 292; 245 262
43; 526 293; 571 316; 568 266
44; 171 321; 213 296; 170 272
45; 116 326; 157 351; 158 303
46; 623 322; 572 316; 592 363
47; 266 368; 300 333; 253 320
48; -2 375; 48 369; 18 329
49; 848 351; 799 344; 817 390
50; 291 384; 340 383; 315 341
51; 419 359; 451 399; 469 351
52; 45 394; 94 385; 62 347
53; 344 399; 379 387; 351 363
54; 689 373; 643 355; 651 404
55; 1001 391; 971 353; 953 398
56; 862 388; 902 419; 908 369
57; 249 390; 199 380; 215 428
58; 351 387; 342 416; 372 410
59; 912 423; 959 416; 930 379
60; 406 431; 455 432; 431 388
61; 851 392; 841 439; 887 425
62; 119 427; 85 393; 73 439
63; 166 416; 118 408; 134 454
64; 69 459; 70 407; 25 432
65; 501 416; 518 462; 550 424
66; 788 449; 838 457; 819 410
67; 297 473; 278 417; 240 461
68; 178 462; 225 475; 212 429
69; 903 481; 895 435; 859 465
70; 961 445; 911 448; 938 490
71; 854 467; 804 458; 821 505
72; 626 508; 600 466; 576 509
73; 864 471; 857 517; 900 500
74; 518 513; 552 552; 569 503
75; 105 543; 155 532; 121 494
76; 392 524; 438 548; 436 496
77; 906 522; 941 557; 953 509
78; 889 513; 845 535; 886 563
79; 617 531; 567 516; 579 567
80; 921 565; 949 608; 972 562
81; 823 630; 873 614; 834 579
82; 588 638; 637 620; 597 587
83; 105 612; 127 658; 157 616
84; 307 671; 358 672; 333 627
85; 901 689; 947 667; 905 639
86; 137 681; 189 681; 164 636
87; 964 688; 1014 677; 980 639
88; 828 691; 796 651; 778 699
89; 842 682; 877 720; 892 671
90; 1026 684; 983 693; 1013 725
91; 164 736; 202 701; 153 686
92; 284 723; 335 731; 317 683
93; 1005 741; 980 699; 956 742
94; 713 718; 736 762; 763 720
95; 923 758; 921 708; 879 735
96; 407 748; 449 752; 431 713
97; 404 779; 442 776; 420 744
98; 396 747; 344 751; 374 794
99; 216 770; 178 736; 168 786
100; 654 774; 615 740; 606 791
101; 284 793; 336 784; 303 744
102; 1033 768; 1011 738; 996 772
103; 906 775; 945 807; 952 757
104; 744 842; 695 822; 702 875
105; 784 860; 802 902; 829 865
106; 812 854; 792 828; 780 858
107; 630 859; 587 889; 634 911
108; 936 908; 960 943; 978 905
109; 955 912; 938 877; 916 909
110; 70 918; 117 945; 117 890
111; 176 914; 125 903; 141 953
112; 651 948; 702 940; 669 900
113; 506 933; 454 920; 468 971
114; 417 982; 469 974; 436 933
115; 343 972; 393 988; 382 937
116; 957 1001; 1001 973; 955 949
117; 871 1031; 877 988; 837 1004
118; 444 1025; 442 998; 419 1014
119; 795 1030; 830 998; 785 985
