0; 115 -5; 87 8; 112 26
1; 858 -5; 822 19; 861 38
2; 743 54; 773 15; 724 9
3; 87 54; 82 6; 43 34
4; 348 17; 307 42; 349 65
5; 489 17; 457 55; 506 64
6; 614 65; 663 61; 635 21
7; 165 65; 211 63; 186 24
8; 117 63; 138 108; 167 66
9; 162 73; 154 115; 194 101
10; 885 119; 927 92; 883 69
11; 563 107; 610 114; 593 69
12; 56 133; 67 86; 20 100
13; 378 91; 350 131; 399 135
14; 117 153; 149 116; 101 107
15; 623 98; 603 143; 652 138
16; 533 111; 515 158; 565 150
17; 923 124; 874 127; 901 167
18; 351 180; 385 146; 339 133
19; 470 185; 513 158; 468 135
20; 733 160; 685 147; 698 195
21; 860 142; 825 176; 872 189
22; 987 221; 1025 194; 983 175
23; 793 203; 749 230; 794 254
24; 311 255; 361 258; 339 213
25; 146 332; 166 286; 116 291
26; 222 291; 179 317; 222 341
27; 1019 340; 1018 299; 983 321
28; 402 326; 429 369; 453 324
29; 262 323; 249 370; 297 358
30; 700 467; 737 431; 688 417
31; 91 417; 47 438; 87 466
32; 983 435; 945 466; 991 483
33; 827 502; 832 453; 787 473
34; 265 494; 313 502; 296 457
35; 54 478; 6 468; 21 515
36; 873 516; 882 469; 837 484
37; 174 467; 134 494; 177 515
38; 475 471; 435 499; 479 519
39; 957 475; 914 497; 955 523
40; 70 486; 29 514; 74 536
41; 896 543; 940 520; 898 494
42; 458 565; 498 535; 452 516
43; 2 562; 51 552; 19 514
44; 264 523; 233 563; 283 570
45; 642 585; 687 564; 647 536
46; 48 577; 97 579; 74 535
47; 840 585; 889 579; 859 540
48; 909 608; 943 573; 895 562
49; 160 609; 142 564; 112 602
50; 600 573; 599 623; 642 598
51; 549 636; 595 618; 557 588
52; 429 667; 441 619; 393 633
53; 956 655; 1006 656; 981 612
54; 651 676; 696 654; 655 626
55; 90 637; 40 640; 67 682
56; 374 642; 327 657; 364 690
57; 441 651; 470 692; 491 647
58; 914 652; 865 653; 890 695
59; 833 709; 876 683; 832 658
60; 2 705; 38 689; 6 665
61; 324 688; 295 728; 345 733
62; 603 752; 618 704; 569 715
63; 377 771; 421 749; 380 721
64; 487 814; 538 804; 504 765
65; 1013 796; 970 823; 1014 846
66; 119 853; 161 824; 115 802
67; 836 819; 786 815; 808 860
68; 353 827; 306 848; 347 878
69; 783 837; 746 869; 792 885
70; 105 852; 70 886; 116 899
71; 473 905; 513 885; 475 860
72; 60 871; 20 898; 64 919
73; 705 896; 738 937; 757 888
74; 755 928; 802 915; 767 881
75; 327 893; 278 902; 311 940
76; 507 904; 457 908; 486 949
77; 848 943; 896 926; 857 893
78; 417 938; 467 937; 441 894
79; 685 950; 732 939; 699 904
80; 771 933; 806 967; 817 919
81; 785 953; 739 939; 751 986
82; 732 943; 693 973; 738 992
83; 649 1029; 667 1000; 633 999
84; 650 996; 687 966; 643 950
85; 190 999; 239 987; 205 950
86; 902 1027; 935 992; 889 981
87; 544 1029; 554 986; 512 998
