0; 187 -4; 151 22; 192 40
1; 717 -4; 675 14; 712 41
2; 276 -6; 273 32; 308 15
3; 980 45; 1027 39; 999 1
4; 43 18; -5 10; 11 55
5; 656 31; 613 9; 616 58
6; 825 28; 861 60; 871 13
7; 934 29; 970 60; 978 14
8; 785 60; 782 9; 739 37
9; 552 22; 501 28; 532 69
10; 599 44; 556 17; 554 67
11; 874 41; 907 77; 922 31
12; 666 91; 704 59; 657 42
13; 283 79; 252 41; 235 87
14; 912 90; 961 77; 925 41
15; 59 72; 100 98; 102 50
16; 1007 98; 1003 48; 962 76
17; 701 91; 749 86; 720 47
18; 423 73; 454 112; 472 66
19; 72 100; 45 58; 23 103
20; 579 60; 543 103; 599 113
21; 174 113; 215 142; 220 92
22; 537 110; 491 97; 502 144
23; 933 144; 948 98; 901 107
24; 782 141; 830 128; 795 93
25; 1001 129; 967 94; 954 141
26; 475 121; 429 117; 449 159
27; 551 120; 505 146; 550 173
28; 781 151; 741 119; 733 170
29; 188 129; 140 143; 176 178
30; 140 155; 103 122; 93 171
31; 587 183; 636 172; 602 135
32; 768 163; 806 195; 814 146
33; 858 142; 813 143; 836 181
34; 376 177; 340 142; 328 190
35; 660 213; 665 164; 620 184
36; 1010 197; 977 161; 962 207
37; 131 210; 179 197; 144 162
38; 514 207; 473 170; 461 224
39; 286 211; 246 181; 240 230
40; 362 206; 314 191; 325 241
41; 694 258; 696 202; 647 228
42; 195 248; 247 249; 221 203
43; 870 223; 821 217; 840 263
44; 724 245; 774 261; 763 210
45; 393 253; 354 222; 348 271
46; 621 228; 581 266; 633 281
47; 720 302; 696 255; 668 299
48; 799 301; 849 318; 839 267
49; 846 301; 895 323; 889 269
50; 580 293; 613 332; 630 283
51; 367 347; 379 294; 327 311
52; 840 333; 791 295; 783 357
53; 975 345; 943 304; 923 352
54; 665 343; 623 313; 618 364
55; 298 352; 344 365; 333 318
56; 443 375; 495 401; 492 343
57; 967 388; 921 363; 923 415
58; 554 418; 606 412; 575 370
59; 46 398; 86 430; 93 379
60; 386 413; 439 420; 419 371
61; 280 424; 321 452; 326 402
62; 570 442; 535 403; 519 452
63; 132 445; 184 463; 174 409
64; 859 440; 800 422; 813 482
65; 234 463; 291 471; 269 418
66; 852 473; 906 454; 863 417
67; 565 461; 616 472; 600 422
68; 567 466; 512 467; 540 514
69; 951 496; 917 455; 898 505
70; 470 498; 520 516; 510 463
71; 402 477; 347 481; 378 526
72; 231 527; 287 529; 261 480
73; 503 539; 465 497; 448 551
74; 623 543; 669 553; 655 507
75; 139 538; 181 566; 184 516
76; 133 550; 94 512; 81 565
77; 85 550; 32 556; 63 599
78; 814 620; 890 580; 817 535
79; 1040 641; 998 627; 1008 670
80; 1035 558; 978 560; 1008 609
81; 175 588; 131 557; 125 611
82; 317 580; 267 563; 277 615
83; 720 585; 764 616; 768 563
84; 583 593; 634 618; 631 561
85; 120 619; 91 569; 62 619
86; 526 605; 577 633; 576 576
87; 854 662; 895 634; 851 613
88; 870 594; 849 604; 868 617
89; 850 612; 794 628; 836 669
90; 1005 660; 978 618; 954 662
91; 512 684; 493 623; 450 670
92; 691 676; 653 636; 637 689
93; 401 692; 453 680; 417 641
94; 156 646; 110 679; 162 702
95; 739 684; 694 644; 682 703
96; 63 708; 117 698; 81 657
97; 888 687; 838 666; 845 719
98; 235 701; 289 727; 284 667
99; 962 693; 993 735; 1014 687
100; 582 706; 530 694; 545 745
101; 131 738; 166 712; 126 695
102; 399 723; 449 754; 451 696
103; 712 737; 767 756; 756 699
104; 124 757; 70 763; 103 807
105; 24 792; 13 769; -1 790
106; 583 776; 579 808; 608 795
107; 437 779; 474 826; 496 770
108; 207 803; 256 814; 241 767
109; 347 816; 302 803; 312 848
110; 602 853; 657 849; 626 803
111; 528 845; 496 810; 482 855
112; 809 838; 847 878; 862 825
113; 82 851; 37 814; 28 871
114; 0 824; 34 824; 17 795
115; 153 853; 199 872; 193 823
116; 218 850; 261 886; 271 832
117; 1033 854; 1007 823; 994 861
118; 95 848; 47 883; 100 907
119; 634 867; 579 852; 593 907
120; 100 902; 142 926; 142 878
121; 661 876; 613 901; 658 931
122; 505 914; 562 928; 546 871
123; 371 886; 319 895; 353 936
124; 92 905; 40 903; 65 949
125; 619 908; 570 925; 609 958
126; 663 948; 715 935; 678 896
127; 78 954; 130 953; 103 909
128; 968 925; 916 923; 940 970
129; 44 931; -3 947; 34 979
130; 303 964; 352 980; 341 929
131; 584 937; 533 950; 569 988
132; 1009 942; 960 958; 998 992
133; 733 943; 682 956; 718 994
134; 818 969; 773 940; 770 994
135; 581 1001; 634 988; 596 949
136; 123 977; 69 956; 77 1013
137; 632 1020; 679 1017; 653 977
138; 923 981; 887 1007; 927 1025
139; 423 1019; 473 1002; 434 967
140; 425 991; 376 975; 387 1026
141; 3 1019; 45 1019; 24 983
