0; 98 -6; 87 25; 119 19
1; 321 12; 276 11; 297 51
2; 358 17; 322 26; 348 53
3; 333 24; 337 -2; 313 7
4; 945 51; 985 50; 964 16
5; 471 58; 507 49; 481 22
6; 38 73; 53 38; 16 43
7; 186 81; 209 51; 171 46
8; 984 91; 1002 56; 963 58
9; 106 48; 99 85; 135 72
10; 944 51; 932 88; 971 80
11; 537 98; 542 61; 507 75
12; 57 70; 76 101; 93 69
13; 867 65; 857 100; 893 91
14; 66 108; 52 73; 28 103
15; 155 89; 178 117; 190 83
16; 87 123; 124 115; 99 87
17; 219 111; 191 114; 207 137
18; 197 111; 222 107; 205 87
19; 195 79; 229 95; 226 57
20; 318 130; 329 94; 292 103
21; 782 139; 791 102; 754 113
22; 954 134; 993 137; 975 102
23; 738 147; 752 111; 713 116
24; 914 154; 927 118; 890 125
25; 260 128; 222 130; 243 162
26; 182 167; 205 135; 166 131
27; 694 149; 717 179; 731 144
28; 213 140; 204 178; 242 167
29; 660 188; 696 174; 666 150
30; 193 181; 153 186; 177 218
31; 639 217; 647 180; 611 192
32; 716 216; 725 179; 689 189
33; 139 221; 151 184; 113 192
34; 450 192; 443 230; 480 217
35; 513 213; 487 242; 525 249
36; 703 254; 738 237; 706 215
37; 402 232; 392 270; 430 260
38; 682 243; 675 281; 711 268
39; 843 288; 839 254; 811 274
40; 231 293; 269 286; 244 256
41; 788 283; 791 299; 804 288
42; 631 349; 643 313; 605 321
43; 562 350; 570 313; 534 324
44; 867 323; 887 355; 905 322
45; 914 349; 949 332; 917 311
46; 679 311; 658 344; 697 345
47; 498 372; 533 355; 501 334
48; 574 367; 613 366; 592 333
49; 236 336; 229 374; 266 361
50; 656 387; 660 349; 625 364
51; 951 352; 940 389; 978 380
52; 639 401; 622 363; 598 397
53; 883 423; 915 404; 883 385
54; 563 429; 572 391; 534 402
55; 664 436; 673 399; 636 410
56; 514 438; 530 403; 492 407
57; 327 448; 342 413; 305 418
58; 864 450; 869 413; 834 428
59; -4 435; 12 460; 26 433
60; 271 452; 308 440; 279 414
61; 941 455; 955 421; 918 427
62; 43 420; 38 456; 72 443
63; 570 432; 555 468; 594 462
64; 907 438; 905 477; 940 459
65; 312 446; 285 473; 323 482
66; 622 493; 635 455; 597 463
67; 906 513; 944 505; 918 476
68; 690 524; 729 519; 705 488
69; 61 543; 74 506; 36 513
70; 562 501; 552 538; 589 528
71; 930 550; 939 513; 902 523
72; 883 555; 897 520; 860 525
73; 335 570; 371 555; 340 531
74; 967 579; 981 543; 942 549
75; 183 587; 220 580; 195 551
76; 993 610; 1009 572; 968 577
77; 58 570; 50 609; 88 596
78; 320 592; 338 628; 360 594
79; 808 610; 788 642; 826 644
80; 134 649; 173 645; 150 613
81; 368 609; 340 636; 377 646
82; 328 666; 359 648; 328 631
83; 311 605; 303 636; 333 628
84; 286 655; 281 692; 316 678
85; 323 643; 289 647; 309 674
86; 795 648; 780 683; 818 678
87; 618 692; 651 674; 619 655
88; 341 711; 350 674; 313 685
89; 371 673; 365 711; 401 697
90; 541 718; 550 682; 514 692
91; 824 725; 841 689; 802 692
92; 277 728; 292 693; 254 698
93; 789 730; 797 693; 761 705
94; 633 744; 645 709; 608 716
95; 350 747; 361 711; 324 720
96; 493 716; 471 746; 509 750
97; 940 723; 925 757; 963 754
98; 264 727; 261 765; 295 748
99; 359 769; 393 752; 362 731
100; 815 784; 822 747; 786 760
101; -4 771; 9 796; 24 772
102; 876 765; 851 794; 888 802
103; 322 822; 358 811; 330 785
104; 407 824; 442 807; 409 785
105; 1026 809; 995 813; 1014 838
106; 633 792; 622 829; 660 820
107; 29 798; 6 826; 42 832
108; 400 810; 360 812; 382 845
109; 611 864; 616 826; 580 841
110; 222 835; 183 836; 203 869
111; 19 893; 43 862; 5 856
112; 188 911; 222 892; 189 872
113; 73 925; 82 888; 45 899
114; 710 916; 690 882; 670 916
115; 1027 919; 996 920; 1013 946
116; 274 912; 295 941; 311 908
117; 931 903; 915 937; 952 934
118; -5 940; 13 963; 24 936
119; 658 957; 666 919; 629 932
120; 562 963; 577 928; 539 933
121; 285 979; 295 941; 257 951
122; 732 939; 720 975; 757 967
123; 46 948; 33 985; 71 977
124; 324 1015; 343 980; 304 981
125; 893 1020; 902 984; 867 994
