0; 67 37; 67 -3; 33 17
1; 847 -3; 842 42; 884 24
2; 385 0; 341 10; 371 43
3; 929 47; 927 -1; 887 25
4; 170 7; 172 52; 209 27
5; 642 43; 685 31; 654 0
6; 118 36; 161 48; 150 5
7; 733 57; 732 7; 689 33
8; 7 62; 64 41; 17 2
9; 448 64; 474 42; 443 30
10; 66 48; 101 77; 109 32
11; 343 56; 317 79; 351 89
12; 319 32; 308 72; 348 61
13; 647 57; 644 87; 672 74
14; 645 70; 675 53; 645 35
15; 609 60; 565 55; 583 95
16; 377 68; 369 50; 357 66
17; 411 50; 398 86; 435 79
18; 385 71; 415 47; 379 34
19; 405 45; 429 24; 399 14
20; 184 69; 141 54; 150 99
21; 696 58; 698 107; 739 81
22; 16 101; 65 108; 46 63
23; 398 138; 424 126; 401 110
24; 381 114; 413 100; 385 79
25; 315 112; 294 72; 270 110
26; 648 103; 664 142; 690 109
27; 655 75; 657 111; 687 92
28; 820 85; 775 107; 816 135
29; 190 110; 226 136; 231 92
30; 334 128; 382 130; 360 87
31; 714 112; 746 148; 761 102
32; 45 120; -2 103; 7 152
33; 81 131; 121 154; 121 107
34; 599 110; 554 127; 591 158
35; 864 139; 829 106; 818 153
36; 1028 155; 1006 118; 985 156
37; 428 159; 474 161; 453 119
38; 648 148; 606 126; 608 173
39; 718 155; 677 129; 675 178
40; 978 157; 940 128; 934 176
41; 9 160; 53 181; 49 133
42; 100 163; 56 141; 59 190
43; 757 165; 802 188; 799 138
44; 187 184; 163 145; 142 185
45; 94 204; 141 187; 103 155
46; 699 181; 741 210; 745 159
47; 861 178; 814 165; 827 212
48; 658 166; 620 197; 666 214
49; 936 186; 970 219; 981 173
50; 999 206; 1023 194; 1001 180
51; 52 238; 72 246; 69 225
52; 50 198; 19 175; 15 213
53; 44 191; 43 227; 75 210
54; 332 219; 371 215; 348 183
55; 509 221; 554 235; 543 188
56; 118 234; 164 233; 140 194
57; 601 229; 565 197; 556 244
58; 76 219; 102 256; 121 215
59; 797 255; 845 246; 813 209
60; -4 225; 7 271; 42 238
61; 228 251; 187 228; 187 275
62; 194 190; 152 200; 182 232
63; 436 227; 397 254; 440 274
64; 997 250; 955 236; 965 280
65; 392 248; 346 244; 366 286
66; 542 292; 542 244; 500 268
67; 1011 257; 973 281; 1013 302
68; 232 304; 234 259; 195 280
69; 782 288; 825 301; 815 257
70; 361 296; 403 316; 399 270
71; 276 306; 320 315; 307 273
72; 427 294; 463 324; 471 278
73; 27 318; 6 296; -2 325
74; 45 290; 11 288; 26 319
75; 212 315; 185 279; 168 321
76; 751 340; 736 291; 701 330
77; 480 348; 521 326; 482 302
78; 856 339; 903 348; 887 303
79; 80 332; 116 359; 121 314
80; 42 367; 77 333; 31 320
81; 439 380; 444 337; 404 354
82; 389 327; 358 363; 404 371
83; 661 377; 703 359; 666 331
84; 471 374; 491 362; 471 351
85; 106 364; 65 353; 77 394
86; 312 350; 321 395; 355 365
87; 449 368; 455 390; 471 374
88; 791 403; 837 387; 800 355
89; 607 413; 642 381; 597 367
90; 700 362; 669 397; 714 407
91; 285 370; 249 395; 289 413
92; 365 417; 401 389; 359 372
