0; 125 -2; 95 6; 118 28
1; 426 7; 450 38; 465 2
2; 367 14; 395 45; 408 6
3; 595 3; 548 11; 578 48
4; 917 5; 874 8; 898 44
5; 481 24; 508 52; 518 15
6; 826 38; 800 9; 787 45
7; 405 51; 443 46; 419 16
8; -3 42; 14 73; 32 43
9; 659 65; 697 53; 668 26
10; 854 61; 837 33; 822 62
11; 583 71; 558 41; 544 77
12; 911 46; 903 84; 940 72
13; 781 86; 820 77; 792 48
14; 862 68; 823 82; 855 108
15; 745 98; 768 130; 784 94
16; 836 122; 820 83; 794 117
17; 600 99; 561 100; 581 133
18; 981 90; 971 130; 1010 118
19; 13 114; 42 139; 49 102
20; 223 113; 244 142; 259 110
21; 844 147; 883 139; 856 109
22; 766 161; 804 151; 776 123
23; 1030 146; 1007 124; 999 155
24; 104 164; 139 180; 136 141
25; 252 159; 277 190; 291 153
26; 168 211; 180 172; 140 181
27; 278 200; 317 198; 295 166
28; 483 204; 521 205; 503 171
29; 182 185; 202 217; 220 183
30; 548 219; 555 181; 519 194
31; 843 188; 805 189; 825 222
32; 33 231; 71 230; 51 198
33; 26 226; 49 195; 11 191
34; -2 243; 30 233; 6 210
35; 254 228; 275 197; 237 194
36; 885 199; 908 229; 922 195
37; 758 204; 722 207; 742 237
38; 210 233; 246 230; 225 200
39; 951 220; 979 248; 989 211
40; 510 259; 488 226; 471 261
41; 492 221; 513 255; 531 220
42; 257 236; 284 262; 293 226
43; 291 255; 328 252; 307 221
44; 965 255; 947 221; 927 253
45; 809 238; 771 230; 783 267
46; 218 244; 242 274; 256 238
47; 50 247; 77 272; 85 236
48; 435 244; 457 276; 474 241
49; 668 244; 632 257; 662 282
50; 62 277; 36 249; 25 286
51; 515 289; 552 290; 535 257
52; 478 275; 508 302; 516 263
53; 145 261; 134 298; 171 289
54; 420 295; 459 297; 441 262
55; 340 291; 365 319; 377 282
56; 500 304; 471 280; 464 317
57; 27 288; 29 327; 62 305
58; 512 305; 538 333; 550 296
59; 944 303; 969 332; 982 296
60; 592 328; 631 323; 608 292
61; 788 327; 827 327; 807 293
62; 90 340; 129 340; 109 307
63; 104 304; 65 308; 88 339
64; 520 339; 505 306; 485 336
65; 334 344; 310 314; 296 350
66; 419 356; 394 328; 382 363
67; -3 351; 26 360; 19 330
68; 473 345; 435 343; 452 376
69; 516 369; 491 342; 480 378
70; 841 384; 851 348; 814 357
71; 64 370; 34 370; 49 396
72; 65 348; 70 380; 96 360
73; 603 384; 643 380; 619 348
74; 452 389; 431 357; 414 391
75; 393 389; 371 358; 355 392
76; 103 375; 120 407; 139 377
77; 134 376; 132 350; 110 365
78; 646 383; 674 410; 683 372
79; 85 372; 71 400; 102 398
80; 754 373; 744 410; 782 400
81; 501 382; 465 396; 495 421
82; 413 406; 441 434; 452 396
83; 446 443; 485 444; 467 410
84; 868 468; 906 461; 881 431
85; 50 436; 26 467; 65 472
86; 640 452; 664 482; 678 446
87; 566 457; 590 488; 605 451
88; 608 490; 643 470; 608 449
89; 81 468; 100 500; 119 468
90; -3 506; 52 499; 19 455
91; 58 512; 98 510; 76 476
92; 99 510; 127 540; 139 501
93; 35 545; 73 536; 46 507
94; 982 527; 1004 562; 1023 525
95; 808 560; 849 555; 824 522
96; 56 549; 84 575; 92 538
97; 892 552; 851 555; 874 589
98; 358 610; 334 580; 320 616
99; 685 625; 724 624; 703 591
100; 984 623; 1011 653; 1024 615
101; 926 649; 966 651; 947 615
102; 961 653; 926 670; 959 692
103; 34 696; 72 696; 53 663
104; 71 678; 93 710; 110 675
105; 967 680; 992 710; 1005 673
106; 802 700; 774 673; 766 711
107; 187 695; 216 719; 223 682
108; 669 705; 697 732; 705 694
109; 342 719; 317 689; 303 725
110; 973 695; 936 710; 967 735
111; 262 714; 289 741; 299 704
112; 896 719; 923 749; 935 711
113; 597 739; 570 710; 559 748
114; 745 761; 749 722; 713 739
115; 141 757; 167 785; 179 749
116; 183 780; 222 771; 194 742
117; 673 761; 699 791; 712 754
118; 533 788; 571 786; 551 754
119; 225 771; 250 803; 265 765
120; 383 779; 404 811; 421 776
121; 523 786; 486 790; 508 820
122; 608 809; 575 784; 570 825
123; 425 821; 463 820; 443 787
124; 313 825; 275 823; 293 857
125; 826 846; 863 843; 842 812
126; 40 850; 79 848; 58 815
127; 116 835; 143 863; 154 826
128; 518 832; 542 864; 557 828
129; 341 837; 367 867; 380 830
130; 973 866; 1012 861; 988 830
131; 612 862; 640 889; 649 851
132; 783 870; 742 871; 763 906
133; 144 882; 109 864; 111 903
134; 307 901; 347 892; 319 862
135; 598 897; 563 914; 595 936
136; 166 911; 192 940; 204 903
137; 97 912; 57 921; 85 950
138; 758 947; 796 933; 764 907
139; 502 959; 507 920; 471 935
140; 120 954; 140 986; 158 953
141; 318 982; 358 975; 333 944
142; 646 994; 685 991; 663 959
143; 424 1004; 424 965; 390 984
144; 524 977; 486 980; 508 1011
145; 97 1005; 135 1008; 118 974
146; 187 1031; 194 1012; 173 1015
147; 154 978; 178 1012; 195 974
148; 175 1010; 148 984; 140 1020
149; 338 1020; 375 1014; 351 985
150; 605 1022; 636 1018; 618 993
151; 786 1021; 824 1019; 804 987
