0; 837 37; 876 27; 848 -1
1; 979 -4; 966 26; 999 22
2; 398 60; 436 50; 409 23
3; 832 79; 836 39; 800 55
4; 217 48; 178 50; 200 82
5; 70 78; 107 78; 88 46
6; 832 104; 870 98; 846 68
7; 830 104; 805 78; 794 112
8; 187 120; 220 99; 185 81
9; 184 86; 151 77; 159 110
10; 126 124; 164 121; 143 90
11; 789 158; 809 131; 775 127
12; 800 120; 779 96; 769 127
13; 205 126; 168 124; 184 157
14; 841 170; 879 168; 859 136
15; 802 186; 829 212; 838 175
16; 153 180; 156 214; 184 195
17; -3 226; 25 224; 9 200
18; 151 218; 114 225; 138 253
19; 936 249; 935 212; 904 231
20; 544 239; 579 249; 570 214
21; 928 253; 894 242; 902 277
22; 45 267; 80 270; 64 238
23; 383 269; 362 238; 346 271
24; 914 288; 953 285; 930 252
25; 630 298; 668 291; 642 261
26; 444 292; 410 286; 422 319
27; 1000 336; 993 299; 965 324
28; 117 323; 135 355; 154 323
29; 276 356; 312 341; 281 317
30; 939 326; 926 362; 964 356
31; 307 376; 342 369; 318 342
32; 28 366; 62 377; 54 342
33; 162 385; 137 364; 131 396
34; 1010 369; 973 378; 999 405
35; 831 381; 844 414; 866 386
36; 604 390; 626 418; 640 385
37; 689 421; 727 413; 701 384
38; 207 404; 176 417; 203 437
39; 95 457; 132 464; 119 428
40; 600 449; 561 450; 581 483
41; 299 453; 263 464; 291 490
42; 954 482; 928 454; 917 490
43; 961 495; 994 482; 966 459
44; 936 527; 956 493; 916 493
45; 648 505; 612 502; 627 535
46; 426 583; 465 583; 446 549
47; 905 601; 939 585; 908 564
48; 359 596; 396 590; 373 561
49; 119 584; 90 602; 120 618
50; 700 614; 675 586; 663 621
51; 418 636; 456 629; 431 599
52; 654 663; 661 624; 624 637
53; 755 655; 770 652; 760 641
54; 751 638; 733 601; 711 635
55; 734 640; 730 668; 757 657
56; 705 640; 711 671; 735 651
57; 387 661; 422 678; 419 639
58; 762 654; 753 674; 775 671
59; 103 698; 133 676; 99 661
60; 267 686; 302 693; 290 658
61; 57 699; 93 698; 74 667
62; 665 692; 630 692; 648 723
63; 104 735; 103 696; 70 716
64; 110 742; 142 723; 110 705
65; 309 725; 272 720; 286 755
66; 250 763; 232 730; 213 762
67; 1026 746; 995 752; 1016 776
68; 454 741; 415 750; 442 779
69; 446 779; 476 803; 482 765
70; 592 807; 600 770; 563 782
71; 72 779; 39 793; 68 815
72; 120 829; 101 795; 80 829
73; 657 836; 694 831; 671 802
74; 63 814; 29 826; 56 849
75; 572 845; 609 846; 591 813
76; 75 869; 111 857; 83 832
77; 141 852; 172 872; 174 835
78; 532 851; 550 884; 570 852
79; 802 845; 772 865; 805 881
80; 34 859; 55 889; 70 856
81; 371 882; 333 882; 352 915
82; 1025 888; 991 889; 1009 919
83; 576 903; 539 899; 554 933
84; 99 939; 134 953; 128 916
85; 272 966; 310 957; 282 929
86; 62 972; 93 995; 97 957
87; 1023 971; 992 983; 1017 1004
