0; 798 -8; 795 20; 821 9
1; 42 21; -10 12; 8 61
2; 752 99; 741 42; 697 80
3; 885 127; 935 127; 910 84
4; 1011 109; 966 90; 973 139
5; 189 119; 242 141; 234 84
6; 791 153; 805 98; 750 113
7; 581 178; 579 121; 530 152
8; 759 179; 751 123; 706 158
9; 980 149; 1031 163; 1018 111
10; 810 187; 859 156; 808 129
11; 668 147; 665 203; 715 179
12; 151 148; 139 202; 192 185
13; 977 186; 1015 221; 1027 170
14; -3 187; 40 220; 47 167
15; 447 224; 483 181; 428 171
16; 220 177; 216 233; 266 208
17; 782 191; 777 247; 828 224
18; 113 216; 152 256; 167 202
19; -3 219; 10 257; 36 227
20; 219 252; 193 223; 181 260
21; 40 282; 90 248; 35 222
22; 936 239; 893 279; 949 296
23; 575 248; 534 289; 591 304
24; 734 258; 732 318; 785 290
25; 38 303; -4 314; 27 345
26; 43 287; 42 345; 92 317
27; 514 298; 495 353; 552 342
28; 426 354; 421 413; 474 387
29; 1010 416; 999 358; 954 397
30; 446 468; 455 409; 399 431
31; 261 463; 320 454; 283 408
32; 663 489; 662 431; 612 461
33; 395 518; 400 460; 348 485
34; 609 492; 639 542; 668 491
35; 799 538; 782 483; 743 525
36; 205 491; 204 549; 254 520
37; 412 499; 408 557; 461 532
38; 325 526; 265 515; 286 573
39; 650 528; 655 586; 702 553
40; 230 574; 261 620; 285 569
41; 586 564; 548 607; 604 619
42; 743 567; 735 625; 789 603
43; 317 641; 309 584; 264 619
44; 668 594; 649 650; 707 638
45; 355 615; 340 671; 396 656
46; 259 627; 261 686; 311 655
47; 540 673; 481 671; 509 723
48; 247 735; 279 730; 259 705
49; 988 761; 1004 706; 949 720
50; 235 780; 236 721; 184 749
51; 509 720; 506 778; 557 752
52; 258 729; 251 764; 285 752
53; 949 723; 915 769; 972 775
54; 104 820; 138 795; 100 778
55; 909 835; 917 778; 864 800
56; 856 842; 860 783; 807 810
57; 323 848; 365 810; 311 793
58; 184 835; 174 893; 229 872
59; 875 835; 865 892; 919 872
60; 858 891; 850 842; 812 873
61; 964 907; 980 850; 924 865
62; 626 907; 632 848; 578 872
63; 68 926; 75 867; 21 890
64; 205 948; 238 898; 179 894
65; 764 946; 712 930; 723 983
66; 511 977; 485 1022; 537 1022
67; 367 1025; 353 980; 320 1015
68; 714 1019; 732 988; 697 988
69; 1014 1026; 1006 992; 981 1016
