0; 333 -6; 302 23; 343 35
1; 992 -6; 992 23; 1017 9
2; 565 48; 607 22; 563 -2
3; 158 82; 189 43; 140 35
4; 92 74; 140 74; 117 32
5; 945 38; 900 57; 939 86
6; 889 78; 875 126; 924 114
7; 243 105; 193 97; 212 145
8; 542 149; 589 126; 546 97
9; 403 216; 412 166; 364 184
10; 127 232; 84 257; 128 281
11; 66 249; 59 299; 106 281
12; 678 261; 671 311; 718 292
13; 216 286; 212 337; 258 315
14; 316 381; 366 371; 333 333
15; 93 337; 54 366; 99 386
16; 741 410; 786 384; 741 358
17; 806 377; 766 408; 813 427
18; 286 392; 235 399; 267 439
19; 131 434; 181 436; 158 391
20; 988 418; 938 418; 963 461
21; 366 457; 363 406; 320 434
22; 637 491; 666 450; 616 445
23; 438 503; 489 503; 463 459
24; 693 513; 740 496; 702 464
25; 992 524; 950 497; 947 547
26; 954 496; 994 517; 993 472
27; 54 505; 15 535; 61 554
28; -6 516; 36 509; 9 475
29; 697 565; 696 512; 651 540
30; 79 559; 82 602; 118 578
31; 93 568; 127 531; 79 520
32; 434 561; 483 548; 448 512
33; 16 573; 50 609; 64 562
34; 338 613; 385 591; 342 561
35; 287 621; 322 586; 274 572
36; 623 631; 661 598; 613 581
37; 727 613; 694 652; 745 661
38; 604 617; 557 640; 601 669
39; 290 714; 237 713; 262 759
40; 154 752; 101 747; 123 796
41; -3 785; 37 776; 9 746
42; 1026 835; 984 814; 987 861
43; 417 864; 469 856; 436 815
44; 945 896; 990 873; 947 845
45; 995 973; 1022 960; 998 943
46; 1000 916; 1014 882; 977 887
47; 1016 901; 969 920; 1009 951
48; 491 885; 450 919; 500 937
49; -6 914; 26 929; 22 893
50; 894 971; 946 971; 919 926
51; 776 981; 822 956; 777 928
52; 137 946; 85 957; 120 996
53; 997 972; 1003 997; 1022 980
54; 927 975; 876 984; 909 1024
55; 951 1023; 1001 1021; 974 979
