0; 731 -1; 695 5; 718 32
1; 883 0; 854 4; 873 28
2; 960 35; 998 28; 973 -2
3; 921 18; 947 48; 960 10
4; 39 17; 69 53; 85 10
5; 346 24; 306 30; 331 63
6; 630 55; 669 54; 648 20
7; 258 49; 295 66; 291 25
8; 306 -10; 300 28; 335 14
9; 686 37; 692 61; 709 44
10; 335 63; 374 66; 357 30
11; 710 73; 751 60; 719 32
12; 211 46; 173 52; 198 82
13; 952 57; 985 82; 991 41
14; 766 81; 795 109; 805 70
15; 986 83; 1009 115; 1025 79
16; 160 88; 183 122; 201 86
17; 644 92; 670 125; 685 86
18; 602 100; 629 133; 644 93
19; 839 123; 813 93; 800 131
20; 282 142; 322 140; 301 106
21; 969 129; 995 159; 1008 122
22; 77 170; 117 171; 98 136
23; 965 171; 992 198; 1003 161
24; 587 198; 626 192; 602 162
25; 789 201; 825 186; 794 163
26; 117 197; 156 196; 135 163
27; 839 201; 877 194; 852 165
28; 941 207; 981 198; 953 168
29; 187 205; 225 203; 204 171
30; 329 188; 345 218; 363 190
31; 882 195; 908 221; 918 186
32; 414 212; 452 213; 434 179
33; 62 216; 99 221; 85 186
34; 409 217; 383 189; 372 225
35; 509 205; 530 238; 548 204
36; 591 210; 618 235; 625 200
37; 257 222; 282 221; 270 200
38; 548 213; 576 242; 587 204
39; 239 224; 264 223; 250 202
40; 1028 230; 1001 212; 998 244
41; 979 202; 956 233; 995 238
42; 309 209; 286 239; 323 243
43; 821 212; 812 250; 849 239
44; 361 249; 346 217; 326 246
45; 390 233; 414 264; 428 228
46; 379 295; 386 255; 348 269
47; 727 261; 723 302; 761 285
48; 167 310; 193 341; 207 303
49; 147 326; 143 367; 180 350
50; 445 391; 481 373; 448 351
51; 519 401; 558 390; 529 361
52; 230 408; 243 375; 208 381
53; 477 411; 517 402; 489 372
54; 930 389; 955 418; 967 382
55; 267 419; 304 406; 274 381
56; 189 428; 228 433; 212 396
57; 236 433; 266 456; 271 419
58; 242 429; 261 404; 230 400
59; 482 419; 506 449; 520 413
60; 104 446; 142 452; 128 415
61; 514 451; 554 449; 531 416
62; 594 431; 555 437; 580 468
63; 278 438; 303 468; 316 431
64; 204 463; 242 473; 232 435
65; 468 481; 509 476; 485 443
66; 82 458; 42 463; 66 495
67; 402 494; 438 481; 409 457
68; 532 509; 552 475; 512 475
69; 553 483; 579 510; 590 474
70; 239 495; 208 469; 202 509
71; 291 507; 277 471; 253 501
72; 639 488; 627 523; 663 516
73; 480 488; 463 524; 503 521
74; 58 532; 98 527; 74 496
75; 878 536; 918 538; 899 502
76; 837 540; 876 535; 852 504
77; 784 515; 748 531; 779 555
78; 171 548; 211 543; 187 511
79; 1007 544; 985 513; 969 547
80; 312 539; 292 516; 282 546
81; 542 537; 505 522; 510 562
82; 669 546; 699 567; 702 531
83; 710 542; 738 569; 748 531
84; 937 541; 899 554; 929 580
85; 560 546; 543 582; 583 580
86; 686 581; 665 544; 644 580
87; 139 574; 165 603; 177 566
88; 974 589; 1000 619; 1013 582
89; 914 617; 953 616; 932 583
90; 675 593; 635 598; 660 629
91; 52 608; 14 603; 29 639
92; 358 642; 396 629; 366 602
93; 736 630; 769 653; 773 613
94; 992 644; 968 611; 951 648
95; 588 648; 559 621; 550 659
96; 840 664; 880 656; 853 626
97; 25 647; 51 677; 64 640
98; 105 653; 127 686; 144 651
99; 771 655; 793 687; 810 652
100; 911 656; 934 689; 951 653
101; 848 672; 867 704; 886 672
102; 1014 690; 988 662; 977 699
103; 802 676; 828 707; 841 669
104; 90 708; 129 700; 102 670
105; 353 687; 355 718; 380 701
106; 325 675; 333 712; 361 686
107; 278 711; 316 710; 295 677
108; 170 693; 131 700; 156 730
109; 916 702; 877 702; 897 735
110; 791 743; 805 707; 767 713
111; 999 731; 975 701; 961 737
112; 368 721; 393 749; 405 714
113; 909 740; 947 739; 927 706
114; 488 719; 508 752; 526 718
115; 351 732; 317 709; 314 750
116; 861 750; 894 737; 867 715
117; 272 729; 297 756; 308 720
118; 382 757; 360 725; 343 761
119; 158 745; 178 779; 197 745
120; 428 761; 403 737; 394 771
121; 783 753; 807 783; 821 748
122; 871 756; 901 781; 908 743
123; 859 772; 834 741; 820 778
124; 411 784; 445 793; 436 759
125; 19 807; 55 795; 26 770
126; 829 786; 854 816; 868 780
127; 143 788; 168 818; 182 781
128; 984 821; 1024 818; 1001 785
129; 61 814; 20 814; 40 849
130; 566 828; 595 855; 604 816
131; 286 849; 325 846; 302 814
132; 664 823; 625 828; 648 859
133; 741 858; 779 850; 753 821
134; 519 838; 480 838; 499 872
135; 604 876; 643 867; 615 838
136; 29 869; 17 845; 3 867
137; 34 838; -5 816; -5 860
138; 25 782; -3 772; 3 801
139; 972 894; 945 864; 933 902
140; 810 922; 817 883; 780 896
141; 30 905; 11 879; -2 908
142; 656 893; 676 927; 695 892
143; 422 908; 444 929; 452 899
144; 434 909; 406 890; 404 925
145; 495 907; 456 902; 471 939
146; 666 933; 650 897; 626 928
147; 149 907; 119 923; 147 941
148; 498 946; 536 938; 510 909
149; 700 926; 662 942; 695 966
150; 193 969; 203 932; 166 942
151; 661 941; 623 935; 637 971
152; 559 969; 598 963; 573 932
153; 99 963; 127 987; 134 951
154; 137 978; 173 959; 139 937
155; 791 950; 752 949; 771 982
156; 407 976; 445 973; 423 941
157; 10 968; 37 996; 47 959
158; 202 973; 227 1004; 241 967
159; 628 979; 652 1010; 667 973
160; 181 1005; 150 981; 145 1020
161; 465 995; 488 1024; 502 989
162; 694 1029; 699 993; 665 1007
