0; 293 -3; 252 12; 285 40
1; 694 34; 721 11; 688 -1
2; 931 10; 879 6; 902 53
3; 863 24; 818 5; 824 53
4; 434 -5; 432 37; 469 18
5; 1027 25; 989 31; 1013 60
6; 59 52; 29 11; 8 57
7; 162 44; 205 66; 203 18
8; 772 55; 733 24; 726 73
9; 392 81; 400 28; 350 47
10; 667 75; 629 43; 619 92
11; 306 79; 350 101; 347 52
12; 914 103; 914 56; 873 79
13; 613 76; 574 86; 602 115
14; 856 89; 818 59; 810 107
15; 564 93; 524 63; 518 112
16; 116 115; 155 142; 159 95
17; 353 122; 397 139; 389 93
18; 968 108; 916 102; 936 150
19; 462 122; 507 143; 502 94
20; 878 150; 921 121; 875 99
21; 182 137; 228 146; 213 102
22; 520 119; 548 160; 570 115
23; 583 120; 584 170; 627 144
24; 652 160; 699 164; 679 122
25; 757 152; 710 134; 719 184
26; 257 148; 283 188; 304 146
27; 544 173; 518 131; 494 175
28; 344 179; 312 144; 298 190
29; 64 168; 10 147; 19 204
30; 856 179; 899 200; 895 152
31; 272 185; 228 168; 235 215
32; 444 175; 466 219; 493 178
33; 453 219; 434 174; 404 212
34; 348 203; 393 224; 389 175
35; 517 228; 563 213; 527 181
36; 768 218; 728 189; 724 238
37; 789 228; 838 234; 818 189
38; 243 221; 279 252; 287 205
39; 841 235; 889 248; 876 200
40; 940 232; 899 204; 895 254
41; 608 235; 563 218; 570 266
42; 515 242; 551 274; 562 227
43; 143 252; 185 273; 182 226
44; 327 261; 301 222; 280 263
45; 344 251; 382 280; 388 232
46; 819 280; 839 239; 794 243
47; 89 257; 120 294; 136 249
48; 230 281; 274 293; 262 248
49; 541 281; 507 246; 494 292
50; 390 276; 432 301; 433 252
51; 389 299; 345 282; 352 329
52; 43 308; 0 283; 0 333
53; 288 303; 325 339; 338 289
54; 852 318; 816 286; 806 334
55; 432 318; 396 287; 387 333
56; 1020 327; 976 315; 988 359
57; 236 327; 213 352; 246 359
58; 208 295; 216 356; 265 318
59; 51 350; 82 386; 97 341
60; 842 363; 886 378; 877 331
61; 625 344; 591 364; 625 384
62; 824 378; 800 336; 776 378
63; 93 373; 138 390; 130 343
64; 279 365; 316 394; 322 348
65; 54 395; 41 342; 1 379
66; 711 401; 760 399; 734 357
67; 565 421; 610 403; 572 373
68; 751 427; 800 425; 774 384
69; 93 420; 52 396; 52 443
70; 134 430; 96 401; 91 449
71; 536 437; 507 399; 489 443
72; 324 445; 288 414; 279 461
73; 394 441; 351 424; 357 470
74; 967 434; 995 470; 1012 428
75; 181 419; 147 452; 193 465
76; 530 459; 578 463; 558 419
77; 758 437; 787 477; 807 432
78; 311 475; 357 486; 343 440
79; 586 477; 628 493; 620 449
80; 119 485; 81 457; 76 504
81; 655 507; 693 519; 684 480
82; 663 529; 657 492; 627 516
83; 648 510; 642 481; 619 501
84; 928 504; 881 504; 904 545
85; 776 523; 819 543; 816 495
86; 985 553; 1011 537; 983 523
87; 250 532; 283 565; 295 521
88; 838 558; 885 551; 856 513
89; 544 550; 585 581; 591 530
90; 666 556; 708 580; 708 532
91; 138 552; 94 536; 102 582
92; 407 616; 436 592; 401 578
