0; 159 -2; 214 -2; 214 18; 159 18
1; 390 -5; 442 -5; 442 30; 390 30
2; 472 -2; 514 -2; 514 21; 472 21
3; 212 22; 256 1; 274 42; 231 62
4; 803 71; 806 17; 843 19; 840 73
5; 983 36; 1023 36; 1023 92; 983 92
6; 892 86; 933 71; 952 120; 910 135
7; 859 92; 903 90; 905 139; 861 141
8; 95 94; 138 79; 153 122; 109 137
9; 946 95; 994 85; 1003 129; 955 139
10; 421 100; 466 84; 482 128; 437 144
11; 345 125; 385 102; 414 151; 373 175
12; 1002 132; 1025 132; 1025 172; 1002 172
13; 602 171; 620 121; 658 135; 640 185
14; 813 143; 856 136; 863 178; 820 185
15; 476 151; 516 131; 537 174; 498 194
16; 711 153; 749 129; 774 167; 735 192
17; 189 144; 236 144; 236 190; 189 190
18; 140 147; 183 147; 183 199; 140 199
19; 24 157; 62 157; 62 206; 24 206
20; 951 171; 979 149; 1011 190; 983 211
21; 531 178; 565 178; 565 228; 531 228
22; 858 188; 896 173; 914 220; 876 235
23; 924 206; 952 180; 985 216; 957 242
24; 996 202; 1026 202; 1026 253; 996 253
25; 286 219; 326 199; 346 239; 306 260
26; 143 226; 180 212; 198 259; 161 273
27; 789 234; 821 227; 832 277; 800 284
28; 810 212; 844 194; 865 235; 831 253
29; 223 245; 253 218; 289 257; 258 284
30; 744 276; 749 225; 786 229; 781 280
31; 446 243; 487 223; 508 267; 467 287
32; 637 233; 674 233; 674 283; 637 283
33; 106 243; 142 230; 160 279; 123 292
34; 22 270; 67 254; 84 303; 39 318
35; 347 300; 391 284; 408 333; 364 348
36; 674 292; 706 292; 706 342; 674 342
37; 60 308; 99 308; 99 361; 60 361
38; 953 335; 999 331; 1003 375; 957 379
39; 349 355; 393 338; 412 388; 368 405
40; 556 361; 599 350; 614 405; 570 416
41; 3 368; 52 360; 60 407; 12 415
42; 833 367; 875 367; 875 420; 833 420
43; 367 401; 415 401; 415 445; 367 445
44; 84 413; 124 398; 142 444; 102 459
45; 16 432; 47 400; 77 430; 46 462
46; 796 450; 797 398; 836 399; 835 451
47; 176 414; 220 402; 234 456; 190 468
48; 913 416; 955 413; 958 455; 916 458
49; 539 414; 587 410; 592 461; 543 466
50; 137 446; 171 423; 200 466; 166 489
51; 500 436; 545 436; 545 487; 500 487
52; 464 462; 480 457; 491 496; 475 501
53; 575 469; 613 466; 617 521; 578 523
54; 203 479; 243 461; 262 503; 222 521
55; 615 465; 653 462; 657 514; 619 517
56; 713 464; 751 464; 751 515; 713 515
57; 834 477; 876 464; 892 513; 850 527
58; 742 529; 746 475; 789 478; 785 533
59; 405 486; 443 482; 450 536; 412 541
60; 142 505; 180 486; 201 528; 163 547
61; 50 510; 88 489; 109 528; 71 549
62; 529 504; 569 495; 581 549; 540 557
63; 493 507; 532 507; 532 558; 493 558
64; 840 529; 880 526; 884 584; 844 587
65; 181 538; 224 527; 237 576; 194 587
66; 978 549; 1020 549; 1020 600; 978 600
67; 79 551; 123 544; 130 587; 86 594
68; 916 553; 953 532; 978 578; 941 599
69; 495 583; 537 561; 558 601; 516 623
70; 427 640; 430 588; 471 590; 468 642
71; 65 601; 98 601; 98 624; 65 624
72; 837 629; 842 586; 887 590; 883 634
73; 202 657; 218 592; 260 603; 244 668
74; 981 604; 1025 604; 1025 652; 981 652
75; 109 656; 110 601; 148 602; 146 657
76; 832 625; 871 625; 871 666; 832 666
77; 499 684; 506 629; 547 634; 541 689
78; 235 681; 253 632; 297 648; 278 697
79; 868 650; 916 650; 916 704; 868 704
80; 208 660; 234 660; 234 692; 208 692
81; 461 653; 497 653; 497 712; 461 712
82; 325 688; 343 670; 374 701; 356 719
83; 796 685; 829 656; 866 700; 833 728
84; 135 729; 139 672; 180 675; 176 732
85; 674 700; 721 695; 726 749; 679 754
86; 688 688; 717 664; 760 714; 731 739
87; 734 785; 736 728; 780 730; 777 787
88; 428 732; 477 732; 477 791; 428 791
89; 0 736; 33 736; 33 787; 0 787
90; 508 799; 510 743; 551 744; 550 800
91; 59 793; 105 782; 118 835; 73 846
92; -2 816; 31 816; 31 876; -2 876
93; 728 879; 751 827; 793 846; 770 898
94; 680 821; 718 821; 718 879; 680 879
95; 598 845; 641 833; 655 884; 611 896
96; 82 897; 84 844; 133 847; 130 900
97; 36 843; 75 843; 75 900; 36 900
98; 999 894; 1023 894; 1023 952; 999 952
99; 854 929; 859 887; 886 891; 880 933
100; 884 898; 906 897; 908 940; 886 941
101; 70 898; 111 897; 112 956; 71 957
102; 533 906; 574 886; 598 934; 557 954
103; 603 895; 638 886; 654 949; 619 958
104; 733 905; 771 902; 776 963; 738 966
105; -3 912; 41 898; 58 951; 14 965
106; 304 938; 348 929; 357 974; 313 983
107; 824 961; 853 914; 914 952; 885 999
108; 112 926; 154 919; 164 979; 122 986
109; 630 958; 671 939; 695 990; 653 1009
110; 911 973; 953 973; 953 1026; 911 1026
111; 359 1000; 397 959; 429 989; 392 1030
112; 993 984; 1024 984; 1024 1026; 993 1026
113; -2 979; 22 979; 22 1026; -2 1026
114; 187 1000; 231 1000; 231 1026; 187 1026
115; 592 993; 658 993; 658 1029; 592 1029
116; 708 992; 747 968; 773 1011; 733 1034
117; 807 1003; 851 1003; 851 1026; 807 1026
118; 853 1002; 886 988; 897 1012; 864 1027
