0; 416 0; 438 0; 438 22; 416 22
1; 874 -1; 922 -1; 922 32; 874 32
2; 805 19; 826 19; 826 43; 805 43
3; 142 13; 178 13; 178 75; 142 75
4; 733 24; 753 24; 753 46; 733 46
5; 911 41; 946 41; 946 86; 911 86
6; 987 26; 1022 26; 1022 81; 987 81
7; 370 54; 388 38; 416 70; 397 86
8; 687 83; 700 51; 754 73; 741 105
9; 834 74; 866 74; 866 90; 834 90
10; 160 71; 197 71; 197 100; 160 100
11; 473 90; 514 90; 514 122; 473 122
12; 883 89; 912 89; 912 144; 883 144
13; 676 86; 719 86; 719 134; 676 134
14; 423 109; 475 100; 480 133; 429 141
15; 201 115; 233 100; 255 146; 223 161
16; 174 136; 210 119; 224 150; 189 167
17; 246 108; 263 106; 268 148; 252 150
18; 306 152; 309 131; 342 135; 339 155
19; 10 167; 42 118; 76 141; 44 189
20; 861 174; 877 140; 925 162; 909 197
21; 433 158; 486 156; 488 190; 434 192
22; 748 190; 789 156; 813 186; 771 219
23; 344 192; 367 161; 408 192; 385 223
24; 840 184; 871 174; 889 229; 858 239
25; 788 245; 798 198; 844 208; 834 255
26; 714 254; 732 205; 764 216; 747 265
27; 462 228; 486 228; 486 260; 462 260
28; 487 235; 510 235; 510 268; 487 268
29; 626 250; 667 227; 692 270; 651 293
30; 641 202; 663 187; 691 227; 669 242
31; 546 253; 582 247; 590 302; 554 308
32; 63 277; 84 277; 84 300; 63 300
33; 946 277; 971 277; 971 300; 946 300
34; 183 270; 236 270; 236 310; 183 310
35; 311 306; 350 284; 370 319; 331 341
36; 58 311; 79 311; 79 328; 58 328
37; 771 335; 776 299; 832 307; 827 343
38; 228 293; 264 293; 264 351; 228 351
39; 467 357; 495 327; 534 364; 506 394
40; 674 341; 713 329; 729 381; 690 393
41; 247 354; 286 331; 307 366; 267 390
42; 967 363; 1006 363; 1006 397; 967 397
43; -1 356; 38 356; 38 409; -1 409
44; 361 402; 378 370; 431 399; 414 431
45; 239 408; 258 380; 305 412; 287 439
46; 413 412; 468 386; 486 423; 430 449
47; 305 394; 344 394; 344 447; 305 447
48; 910 436; 942 420; 970 476; 938 492
49; 406 427; 444 422; 451 488; 413 492
50; 381 428; 411 428; 411 472; 381 472
51; 336 481; 344 427; 384 433; 376 487
52; 245 473; 268 453; 305 494; 281 515
53; 429 493; 463 455; 490 480; 456 517
54; 166 508; 209 482; 231 516; 188 543
55; 644 523; 666 478; 702 496; 679 541
56; 53 522; 66 510; 90 538; 77 549
57; 221 564; 224 518; 267 521; 264 567
58; 719 580; 729 540; 772 550; 762 591
59; 413 534; 451 530; 456 587; 418 590
60; 696 610; 732 572; 762 601; 726 639
61; 725 641; 759 602; 792 632; 758 670
62; 240 647; 252 606; 301 620; 288 661
63; 327 630; 361 630; 361 682; 327 682
64; 48 710; 70 704; 77 727; 55 733
65; 80 676; 116 642; 141 669; 106 702
66; 55 708; 87 670; 121 698; 89 736
67; 566 714; 569 660; 605 662; 602 716
68; 483 709; 502 672; 546 695; 527 732
69; 233 691; 260 691; 260 724; 233 724
70; 133 720; 181 708; 193 752; 145 765
71; 560 714; 592 714; 592 764; 560 764
72; 335 743; 355 710; 397 736; 377 769
73; 228 746; 277 737; 284 776; 235 785
74; 220 744; 225 717; 261 723; 256 751
75; 265 757; 325 742; 336 784; 276 799
76; 631 774; 648 749; 675 766; 658 792
77; 686 746; 726 746; 726 798; 686 798
78; 384 802; 421 758; 450 782; 413 826
79; 874 764; 919 764; 919 821; 874 821
80; 286 814; 315 784; 343 810; 313 840
81; 661 845; 685 815; 713 836; 689 866
82; 676 818; 698 792; 729 818; 707 844
83; 249 856; 250 814; 295 816; 294 857
84; 626 840; 671 830; 679 865; 634 875
85; 794 840; 830 830; 844 882; 808 892
86; 7 871; 35 830; 70 853; 42 895
87; -4 869; -4 814; 26 814; 26 869
88; 39 883; 82 854; 103 885; 60 915
89; 993 867; 1026 867; 1026 909; 993 909
90; 196 886; 230 886; 230 937; 196 937
91; 756 905; 797 887; 811 920; 770 937
92; 350 901; 372 901; 372 920; 350 920
93; 909 949; 920 926; 965 948; 953 971
94; 911 899; 971 888; 977 923; 918 935
95; 584 901; 615 901; 615 950; 584 950
96; 487 936; 496 891; 522 896; 512 941
97; 350 943; 351 922; 394 924; 393 944
98; 800 943; 802 910; 815 911; 814 943
99; 456 924; 495 924; 495 972; 456 972
100; 513 971; 549 935; 573 960; 537 996
101; 968 987; 969 951; 1024 952; 1023 988
102; 566 980; 614 947; 637 980; 589 1013
103; 897 993; 917 958; 961 984; 941 1018
104; 61 1005; 91 1005; 91 1025; 61 1025
105; 144 1003; 181 1003; 181 1025; 144 1025
106; 297 1027; 297 995; 353 995; 353 1027
