0; 404 -1; 449 -1; 449 30; 404 30
1; 556 -3; 609 -3; 609 31; 556 31
2; 691 30; 717 -10; 752 12; 726 52
3; 738 36; 760 -5; 797 14; 775 56
4; 981 0; 1026 0; 1026 44; 981 44
5; 790 43; 805 6; 846 22; 831 60
6; 596 55; 609 15; 658 31; 644 72
7; 628 12; 657 -15; 689 19; 660 46
8; 239 18; 284 18; 284 62; 239 62
9; 898 50; 926 20; 960 53; 932 82
10; -2 29; 22 29; 22 70; -2 70
11; 651 57; 692 34; 712 69; 671 92
12; 770 76; 792 42; 831 68; 809 102
13; 166 41; 193 31; 211 79; 183 89
14; 135 57; 171 43; 192 98; 155 112
15; 48 62; 89 47; 103 85; 62 100
16; 195 72; 229 38; 265 74; 231 108
17; 239 96; 277 70; 301 105; 263 131
18; 988 82; 1028 82; 1028 130; 988 130
19; 172 100; 213 97; 216 136; 174 138
20; 108 113; 136 86; 167 117; 140 145
21; 387 106; 425 89; 444 134; 406 150
22; 474 132; 494 95; 538 119; 518 156
23; 26 115; 71 112; 73 151; 28 153
24; 172 133; 218 133; 218 163; 172 163
25; 85 155; 100 119; 147 138; 133 174
26; 257 133; 300 126; 307 164; 263 171
27; 38 145; 90 142; 92 189; 39 192
28; 421 166; 459 140; 485 179; 447 205
29; 90 167; 134 167; 134 207; 90 207
30; -3 156; 26 156; 26 208; -3 208
31; 967 198; 994 172; 1027 209; 1000 234
32; 994 190; 994 144; 1026 144; 1026 190
33; 811 197; 848 176; 871 217; 834 238
34; 205 209; 247 191; 263 228; 221 246
35; 120 216; 146 199; 175 242; 149 259
36; 144 196; 173 177; 201 218; 171 238
37; 310 220; 350 204; 366 243; 325 260
38; 11 241; 38 215; 68 247; 41 273
39; 35 217; 66 197; 91 238; 60 257
40; 636 238; 664 211; 701 250; 673 277
41; 834 233; 875 213; 896 254; 855 274
42; 600 260; 631 231; 661 263; 630 292
43; 433 259; 460 232; 492 264; 465 291
44; 553 252; 601 247; 605 286; 557 291
45; 683 254; 728 254; 728 296; 683 296
46; 847 281; 877 259; 905 296; 875 319
47; 869 263; 893 245; 921 283; 897 301
48; 130 302; 145 256; 175 266; 161 311
49; 180 298; 188 262; 232 272; 223 308
