0; 478 -2; 527 -2; 527 31; 478 31
1; 359 1; 391 -13; 412 34; 379 49
2; 165 30; 212 20; 219 53; 172 63
3; 217 40; 243 18; 276 56; 250 78
4; 824 52; 852 33; 879 73; 851 92
5; 477 38; 522 38; 522 78; 477 78
6; 745 49; 775 49; 775 80; 745 80
7; 768 85; 791 44; 819 59; 796 101
8; 501 87; 549 74; 558 107; 510 120
9; 792 95; 837 87; 843 123; 798 131
10; 746 151; 779 142; 791 189; 759 198
11; 719 157; 754 156; 755 210; 721 211
12; 3 201; 32 184; 59 229; 30 247
13; 499 225; 546 216; 552 249; 505 257
14; 979 248; 1021 231; 1033 260; 991 277
15; 254 307; 259 272; 308 280; 303 314
16; 589 310; 636 280; 655 310; 607 339
17; 515 281; 548 272; 562 324; 529 333
18; 877 326; 924 313; 933 345; 886 359
19; 89 405; 106 375; 152 399; 135 430
20; 619 417; 640 417; 640 441; 619 441
21; 791 504; 796 456; 833 459; 828 508
22; 948 464; 992 449; 1003 480; 959 495
23; 129 508; 172 486; 184 509; 140 530
24; 878 508; 907 508; 907 536; 878 536
25; 768 491; 799 491; 799 543; 768 543
26; 11 534; 34 489; 62 503; 39 549
27; 403 539; 419 510; 461 533; 446 562
28; 479 539; 528 525; 538 559; 489 573
29; 227 572; 240 522; 272 530; 259 580
30; 923 600; 946 554; 975 568; 952 615
31; 817 731; 831 679; 862 688; 848 739
32; 452 696; 473 696; 473 722; 452 722
33; 746 703; 769 681; 805 718; 781 740
34; 996 697; 1026 697; 1026 749; 996 749
35; 854 726; 886 712; 906 757; 874 771
36; 876 794; 902 768; 937 804; 912 829
37; 831 822; 873 782; 895 805; 854 845
38; 342 825; 392 821; 394 858; 344 861
39; 946 908; 952 863; 984 867; 978 913
40; 693 899; 739 886; 748 917; 701 930
41; 187 916; 214 889; 247 922; 220 949
42; 960 951; 982 926; 1018 957; 997 982
43; 173 955; 200 930; 237 969; 211 994
44; 910 1010; 922 961; 955 970; 943 1018
45; 838 983; 882 968; 892 996; 848 1011
46; 845 1028; 845 1001; 902 1001; 902 1028
