0; 68 -1; 132 -1; 132 28; 68 28
1; 123 28; 130 -4; 196 9; 189 41
2; 335 27; 347 -1; 385 16; 373 43
3; 406 -2; 447 -2; 447 29; 406 29
4; 532 38; 535 -3; 572 0; 570 41
5; 783 -5; 828 -5; 828 27; 783 27
6; 965 39; 1013 27; 1019 53; 971 64
7; 957 13; 1006 1; 1014 35; 965 47
8; 287 30; 322 -18; 356 7; 321 55
9; 930 5; 963 5; 963 53; 930 53
10; 631 15; 667 12; 670 46; 634 49
11; 574 43; 577 12; 619 16; 616 46
12; 707 -2; 760 -2; 760 45; 707 45
13; 41 23; 80 21; 82 54; 42 56
14; 739 58; 762 4; 798 19; 774 74
15; 204 55; 213 25; 254 36; 245 67
16; 215 27; 215 -3; 247 -3; 247 27
17; 494 56; 519 28; 552 56; 527 84
18; 387 54; 397 22; 439 36; 429 68
19; 378 94; 391 53; 437 68; 423 109
20; 366 37; 391 36; 392 73; 368 74
21; 440 12; 465 0; 493 60; 468 72
22; 809 36; 849 36; 849 85; 809 85
23; 841 52; 898 28; 911 58; 854 83
24; 876 1; 896 -9; 919 36; 899 46
25; 258 77; 258 27; 290 27; 290 77
26; 247 27; 249 -1; 287 2; 284 31
27; 107 79; 133 17; 171 33; 145 95
28; 556 77; 566 44; 611 57; 601 91
29; 770 53; 812 53; 812 95; 770 95
30; 147 64; 169 42; 207 81; 186 102
31; 650 70; 664 56; 694 86; 680 100
32; 68 69; 112 63; 116 94; 71 100
33; 290 90; 309 59; 348 83; 329 114
34; 916 73; 945 54; 973 96; 944 115
35; 690 105; 709 54; 748 67; 729 119
36; 684 34; 727 31; 731 81; 688 84
37; 12 69; 42 69; 42 102; 12 102
38; 1002 161; 1002 80; 1027 80; 1027 161
39; 964 105; 980 60; 1014 73; 998 117
40; 602 110; 617 57; 648 66; 634 118
41; 847 78; 894 78; 894 114; 847 114
42; 197 103; 224 60; 255 79; 228 122
43; 466 109; 484 63; 518 76; 500 122
44; 349 73; 388 73; 388 128; 349 128
45; 531 118; 546 74; 576 84; 562 128
46; 267 103; 293 82; 325 123; 299 144
47; 423 129; 449 88; 475 104; 450 146
48; 647 117; 659 82; 731 105; 719 141
49; 779 118; 813 86; 835 110; 802 142
50; 724 112; 743 82; 771 99; 751 130
51; 754 139; 754 98; 795 98; 795 139
52; 720 107; 748 106; 750 144; 722 145
53; 568 120; 591 91; 629 122; 606 150
54; 632 136; 634 106; 670 108; 669 138
55; 381 109; 427 108; 428 140; 382 141
56; 486 127; 533 106; 547 136; 500 158
57; 822 145; 825 112; 879 117; 876 150
58; 168 129; 213 105; 228 133; 182 157
59; -9 112; 20 90; 49 128; 21 150
60; 951 150; 953 108; 998 111; 996 153
61; 319 160; 327 110; 375 117; 367 168
62; 95 167; 99 127; 132 131; 127 170
63; 912 123; 945 123; 945 159; 912 159
64; 128 177; 145 123; 174 133; 157 186
65; 760 137; 806 137; 806 170; 760 170
66; 263 156; 285 127; 318 152; 296 181
67; 22 174; 46 131; 75 147; 52 191
68; 201 161; 238 124; 262 149; 226 185
69; 806 164; 825 136; 866 164; 846 192
70; 860 162; 917 134; 934 169; 877 197
71; 456 150; 486 135; 506 175; 476 190
72; 622 152; 643 130; 681 166; 660 189
73; 401 163; 423 136; 461 168; 439 194
74; 944 143; 992 143; 992 189; 944 189
75; 582 171; 604 147; 640 180; 618 204
76; 787 174; 809 174; 809 193; 787 193
77; 238 169; 267 151; 294 194; 264 212
78; 312 192; 319 162; 362 172; 356 201
79; 540 243; 542 204; 564 205; 563 244
80; 525 209; 528 148; 564 150; 560 211
81; 54 193; 83 153; 111 174; 82 213
82; 79 208; 111 179; 133 204; 100 232
83; 995 164; 1026 164; 1026 211; 995 211
84; 702 210; 711 161; 740 166; 731 215
85; 835 216; 839 181; 883 187; 878 222
86; 377 211; 393 173; 421 186; 405 223
87; 665 177; 695 177; 695 220; 665 220
88; 740 186; 783 186; 783 219; 740 219
89; 568 206; 587 183; 624 213; 605 236
90; -2 263; -2 222; 28 222; 28 263
91; -4 212; -4 163; 26 163; 26 212
92; 16 191; 57 187; 61 235; 20 239
93; 461 237; 470 195; 499 202; 490 243
94; 933 223; 945 180; 974 188; 962 231
95; 790 215; 811 186; 846 212; 825 241
96; 282 195; 324 195; 324 248; 282 248
97; 150 225; 179 196; 203 220; 174 249
98; 626 189; 656 186; 662 231; 632 234
99; 321 208; 378 208; 378 236; 321 236
100; 410 243; 430 200; 459 213; 439 256
101; 887 236; 894 185; 926 189; 919 240
102; 224 239; 242 202; 268 215; 250 252
103; 720 268; 727 252; 751 262; 744 279
104; 716 258; 719 213; 772 217; 768 262
105; 763 252; 769 223; 814 232; 808 261
106; 111 226; 138 213; 163 264; 136 277
107; 920 258; 927 222; 973 232; 966 267
108; 986 221; 1030 221; 1030 285; 986 285
109; 827 272; 837 228; 868 235; 858 278
110; 874 238; 904 225; 925 273; 895 286
111; 39 259; 63 210; 91 224; 67 273
112; 664 254; 683 224; 721 248; 702 278
113; 181 238; 210 219; 238 261; 209 280
114; 384 283; 399 240; 427 249; 412 293
115; 257 257; 284 230; 314 260; 287 287
116; 500 275; 521 232; 548 246; 528 288
117; 83 244; 117 241; 121 286; 87 289
118; 327 273; 363 245; 380 269; 344 296
119; 146 292; 179 251; 205 272; 172 313
120; 436 255; 476 255; 476 286; 436 286
121; 639 282; 651 253; 696 272; 684 300
122; 237 303; 265 266; 288 284; 260 320
123; 206 296; 241 248; 270 270; 235 317
124; 987 272; 1011 272; 1011 297; 987 297
125; 539 277; 558 255; 596 289; 576 311
126; 697 305; 704 266; 747 273; 740 313
127; 948 308; 956 262; 992 268; 985 314
128; 914 272; 952 272; 952 313; 914 313
129; 587 290; 634 263; 652 295; 606 322
130; 593 263; 632 241; 646 265; 607 288
131; 753 324; 762 278; 802 286; 793 332
132; 753 291; 753 257; 777 257; 777 291
133; 274 308; 316 280; 333 305; 291 334
134; 800 314; 812 272; 845 281; 834 323
135; 92 309; 130 272; 157 301; 119 337
136; 515 311; 533 287; 569 315; 551 339
137; 893 329; 895 287; 913 288; 911 330
138; 343 318; 366 288; 378 297; 356 328
139; 184 284; 221 284; 221 329; 184 329
140; 20 314; 59 303; 75 363; 36 374
141; 29 271; 60 258; 87 321; 56 334
142; 834 293; 886 287; 891 329; 839 335
143; 377 331; 391 299; 427 316; 413 347
144; 638 335; 648 296; 689 306; 679 346
145; 78 306; 113 306; 113 346; 78 346
146; 238 320; 274 304; 293 347; 258 363
147; 575 314; 611 314; 611 353; 575 353
148; 112 334; 144 304; 171 333; 139 362
149; 806 319; 839 316; 843 367; 809 370
150; 474 327; 520 326; 521 353; 475 355
151; 946 314; 974 308; 984 357; 956 362
152; 294 340; 336 319; 349 345; 307 366
153; 709 320; 738 309; 754 354; 725 364
154; 759 329; 802 329; 802 361; 759 361
155; 207 338; 236 321; 260 364; 232 380
156; 608 372; 623 325; 652 334; 637 381
157; 163 347; 186 319; 220 348; 196 376
158; 998 376; 1015 375; 1017 398; 1000 400
159; 992 390; 992 316; 1026 316; 1026 390
160; 911 331; 949 324; 957 367; 919 374
161; 843 341; 872 339; 875 385; 846 387
162; 73 372; 84 339; 125 353; 114 386
163; 873 333; 909 327; 918 379; 882 385
164; 506 372; 530 336; 560 357; 536 393
165; 126 356; 176 356; 176 392; 126 392
166; 627 405; 635 373; 682 385; 674 417
167; 653 387; 660 340; 698 346; 691 393
168; 686 350; 725 350; 725 404; 686 404
169; 749 367; 808 356; 815 394; 755 404
170; 308 381; 333 361; 359 393; 334 413
171; 817 369; 850 367; 853 414; 820 417
172; 180 373; 211 373; 211 397; 180 397
173; 233 371; 295 358; 302 393; 240 406
174; -3 374; 20 346; 56 376; 34 403
175; 553 402; 566 352; 601 361; 588 411
176; 41 381; 112 374; 115 412; 45 418
177; 476 369; 509 360; 522 407; 490 416
178; 110 383; 136 383; 136 413; 110 413
179; 944 395; 995 378; 1005 408; 954 425
180; 704 405; 732 371; 757 392; 729 425
181; 177 397; 209 397; 209 416; 177 416
182; 583 432; 619 400; 639 424; 603 455
183; 565 409; 605 375; 625 399; 586 433
184; 857 421; 886 378; 914 397; 886 440
185; 207 386; 237 386; 237 429; 207 429
186; -7 415; 14 387; 49 414; 28 442
187; 526 433; 550 389; 579 405; 554 449
188; 277 403; 325 403; 325 447; 277 447
189; 785 399; 822 395; 826 442; 789 445
190; 737 417; 766 398; 794 440; 765 459
191; 128 446; 131 402; 177 405; 174 449
192; 372 422; 398 403; 425 439; 399 459
193; 478 415; 501 415; 501 452; 478 452
194; 502 419; 526 419; 526 444; 502 444
195; 665 409; 705 400; 716 450; 676 459
196; 23 425; 67 416; 82 489; 38 498
197; 615 462; 615 420; 665 420; 665 462
198; 82 431; 127 423; 133 453; 88 461
199; 184 427; 216 427; 216 472; 184 472
200; 840 467; 840 425; 874 425; 874 467
201; 408 460; 436 423; 462 442; 434 480
202; 704 435; 749 430; 753 465; 708 470
203; 555 432; 586 417; 613 470; 582 486
204; 270 472; 270 444; 314 444; 314 472
205; 338 451; 362 428; 396 464; 372 487
206; 762 488; 784 437; 814 451; 792 501
207; 134 449; 177 449; 177 487; 134 487
208; 507 474; 532 437; 564 458; 539 495
209; 219 441; 255 441; 255 484; 219 484
210; 608 456; 662 456; 662 495; 608 495
211; -7 452; 24 435; 46 475; 15 492
212; 467 469; 495 450; 524 493; 496 512
213; 295 499; 314 460; 345 474; 327 514
214; 540 489; 561 460; 600 488; 579 517
215; 390 468; 425 468; 425 512; 390 512
216; 703 469; 753 469; 753 503; 703 503
217; 656 496; 670 468; 711 488; 697 516
218; 991 480; 1027 480; 1027 526; 991 526
219; 132 490; 180 482; 186 518; 138 526
220; 240 525; 251 486; 286 496; 275 535
221; 512 509; 522 493; 562 517; 553 533
222; 745 491; 804 491; 804 540; 745 540
223; 801 504; 824 484; 857 520; 834 540
224; 855 486; 901 483; 905 539; 859 543
225; 872 490; 872 466; 891 466; 891 490
226; 586 510; 616 492; 640 532; 610 550
