0; 57 19; 74 3; 91 20; 74 36
1; 345 -2; 370 -2; 370 21; 345 21
2; 527 -2; 551 -2; 551 21; 527 21
3; 385 29; 408 29; 408 54; 385 54
4; 690 44; 710 34; 722 57; 702 67
5; 180 60; 187 37; 209 44; 202 67
6; 33 79; 44 57; 64 67; 53 89
7; 203 77; 224 68; 234 91; 213 100
8; 792 74; 815 74; 815 97; 792 97
9; 29 101; 52 101; 52 123; 29 123
10; 570 105; 593 105; 593 128; 570 128
11; 100 110; 122 110; 122 131; 100 131
12; 505 115; 528 115; 528 138; 505 138
13; 624 141; 629 118; 652 124; 647 146
14; 126 127; 148 127; 148 153; 126 153
15; 43 136; 67 136; 67 158; 43 158
16; 137 155; 160 155; 160 182; 137 182
17; 542 186; 553 165; 575 176; 565 197
18; 731 217; 754 217; 754 241; 731 241
19; 121 258; 121 233; 139 233; 139 258
20; 97 245; 97 221; 122 221; 122 245
21; 52 238; 74 238; 74 261; 52 261
22; 453 244; 476 244; 476 267; 453 267
23; 396 267; 407 245; 428 256; 417 278
24; 547 332; 567 319; 581 340; 561 353
25; 613 333; 636 333; 636 357; 613 357
26; 1002 337; 1025 337; 1025 362; 1002 362
27; 282 370; 298 354; 315 371; 299 387
28; 454 378; 478 378; 478 402; 454 402
29; 51 408; 62 387; 83 397; 72 419
30; 202 402; 220 402; 220 423; 202 423
31; 871 420; 895 420; 895 441; 871 441
32; 278 423; 300 423; 300 449; 278 449
33; 183 434; 205 427; 213 450; 191 458
34; 257 484; 257 461; 280 461; 280 484
35; 271 485; 277 461; 298 466; 292 490
36; 295 471; 295 458; 316 458; 316 471
37; 913 525; 931 507; 947 524; 930 541
38; 58 527; 80 527; 80 552; 58 552
39; 951 552; 961 528; 983 537; 973 560
40; 727 541; 751 541; 751 564; 727 564
41; 885 543; 908 543; 908 566; 885 566
42; 168 571; 192 571; 192 595; 168 595
43; 744 572; 767 572; 767 598; 744 598
44; 488 616; 512 616; 512 640; 488 640
45; 16 649; 27 628; 48 639; 38 660
46; 673 701; 684 679; 705 690; 694 712
47; 263 704; 284 693; 295 715; 274 725
48; 961 708; 984 708; 984 732; 961 732
49; 392 718; 416 718; 416 741; 392 741
50; 849 740; 860 717; 881 728; 870 750
51; 0 790; 15 768; 35 783; 19 804
52; 13 769; 27 750; 47 764; 33 783
53; 392 760; 415 760; 415 784; 392 784
54; 455 772; 478 772; 478 797; 455 797
55; 528 785; 551 775; 560 798; 537 807
56; 547 778; 569 767; 579 789; 557 800
57; 255 816; 275 803; 289 824; 270 837
58; 374 832; 398 832; 398 857; 374 857
59; 980 862; 986 839; 1009 844; 1003 868
60; 612 846; 635 846; 635 871; 612 871
61; 469 860; 493 860; 493 884; 469 884
62; 413 898; 437 898; 437 922; 413 922
63; 370 909; 392 909; 392 931; 370 931
64; 284 918; 308 918; 308 942; 284 942
65; 293 941; 316 941; 316 965; 293 965
66; 225 976; 245 963; 258 982; 239 995
67; 400 983; 422 980; 425 1004; 403 1007
68; 341 987; 365 987; 365 1011; 341 1011
