0; -2 -2; 25 -2; 25 38; -2 38
1; 221 -2; 265 -2; 265 36; 221 36
2; 581 -1; 621 -1; 621 22; 581 22
3; 410 39; 424 -5; 461 8; 447 51
4; 1001 14; 1026 14; 1026 54; 1001 54
5; 529 58; 543 17; 583 31; 569 72
6; 177 68; 191 24; 230 36; 216 80
7; 104 68; 116 28; 156 40; 143 81
8; 850 94; 853 51; 886 53; 883 96
9; 40 67; 80 38; 107 76; 67 104
10; 686 104; 695 62; 732 70; 723 112
11; 766 91; 783 58; 822 77; 805 111
12; 888 115; 894 72; 930 77; 924 120
13; 364 82; 400 82; 400 113; 364 113
14; 294 107; 322 76; 359 108; 332 140
15; 480 101; 519 86; 535 128; 495 142
16; 365 114; 405 114; 405 149; 365 149
17; 806 141; 819 106; 860 121; 847 156
18; 176 123; 217 123; 217 159; 176 159
19; 448 129; 482 129; 482 170; 448 170
20; 709 144; 739 124; 762 158; 732 178
21; 546 163; 573 134; 603 162; 577 191
22; 639 162; 664 132; 693 156; 667 186
23; 282 167; 311 142; 339 176; 309 200
24; 69 188; 87 151; 117 165; 100 202
25; 49 159; 77 131; 102 156; 74 184
26; 850 164; 863 137; 908 159; 895 186
27; 856 171; 898 169; 900 209; 857 211
28; 826 210; 826 169; 864 169; 864 210
29; 993 168; 1026 168; 1026 214; 993 214
30; 340 193; 355 153; 389 165; 374 205
31; 660 189; 692 159; 718 187; 686 217
32; 938 184; 983 184; 983 226; 938 226
33; -4 194; 22 194; 22 242; -4 242
34; 1001 228; 1025 228; 1025 267; 1001 267
35; 401 247; 435 215; 465 248; 432 279
36; 18 268; 44 232; 77 257; 51 293
37; 335 262; 351 262; 351 290; 335 290
38; 502 272; 531 249; 559 282; 529 306
39; 689 264; 734 264; 734 311; 689 311
40; 73 274; 121 274; 121 322; 73 322
41; 820 285; 861 283; 863 321; 821 323
42; 137 308; 180 296; 191 335; 148 347
43; 386 342; 427 326; 442 362; 401 379
44; 373 314; 411 294; 428 326; 390 346
45; 59 346; 84 308; 122 333; 96 371
46; 833 370; 851 333; 889 352; 871 389
47; 758 348; 801 348; 801 388; 758 388
48; 293 408; 326 379; 356 411; 323 441
49; 255 391; 296 391; 296 434; 255 434
50; 562 418; 594 387; 626 419; 594 450
51; 618 406; 660 396; 671 442; 629 452
52; 993 411; 1025 411; 1025 457; 993 457
53; 92 443; 132 412; 159 447; 120 478
54; -4 427; 30 427; 30 474; -4 474
55; 520 453; 559 453; 559 498; 520 498
56; 347 465; 389 465; 389 508; 347 508
57; 154 530; 167 490; 203 502; 189 542
58; 110 497; 145 493; 150 536; 115 540
59; 683 538; 702 499; 738 517; 719 556
60; 541 515; 578 500; 595 541; 557 556
61; 1000 553; 1000 508; 1024 508; 1024 553
62; 947 560; 947 523; 987 523; 987 560
63; 950 533; 950 498; 999 498; 999 533
64; 308 553; 313 511; 350 515; 346 557
65; 723 565; 731 521; 765 527; 756 572
66; 782 563; 788 523; 828 529; 822 569
67; 497 566; 510 522; 547 533; 535 577
68; 863 583; 874 546; 916 559; 905 595
69; 460 609; 466 565; 504 570; 498 614
70; 813 573; 855 573; 855 615; 813 615
71; 123 585; 166 585; 166 628; 123 628
72; 499 620; 517 585; 556 604; 538 640
73; 372 635; 388 596; 427 612; 410 651
74; 879 626; 908 600; 936 632; 907 658
75; 280 624; 305 598; 336 629; 311 655
76; 406 657; 415 613; 457 621; 448 666
77; 713 659; 723 616; 763 625; 753 668
78; 462 660; 498 621; 530 650; 494 689
79; 393 703; 413 666; 454 687; 434 725
80; 460 676; 516 676; 516 723; 460 723
81; 504 738; 533 709; 565 740; 536 769
82; 106 770; 124 730; 162 748; 143 787
83; 80 766; 83 721; 127 724; 123 769
84; 691 775; 706 732; 738 744; 724 787
85; 306 754; 349 749; 353 786; 310 791
86; 896 812; 908 768; 945 778; 933 822
87; 465 788; 496 762; 525 796; 493 823
88; 362 827; 369 786; 412 793; 404 835
89; 530 850; 534 805; 572 809; 568 853
90; -2 818; 40 818; 40 860; -2 860
91; 889 859; 895 819; 937 825; 931 865
92; 226 838; 260 818; 283 859; 248 878
93; 322 829; 372 829; 372 876; 322 876
94; 276 855; 320 855; 320 903; 276 903
95; 839 880; 866 848; 899 875; 872 907
96; 965 874; 1002 858; 1021 901; 983 917
97; 884 939; 884 902; 933 902; 933 939
98; 900 896; 930 871; 958 905; 929 930
99; 919 950; 947 919; 983 952; 954 983
100; 656 976; 664 932; 710 939; 703 983
101; 738 988; 749 943; 786 952; 776 997
102; 148 973; 179 945; 210 978; 178 1006
103; 286 970; 328 964; 333 1005; 291 1011
104; 558 993; 586 963; 619 993; 592 1023
105; 783 993; 823 993; 823 1025; 783 1025
