0; 216 12; 234 -6; 260 19; 241 38
1; 612 18; 626 -1; 654 20; 639 39
2; 58 39; 58 7; 83 7; 83 39
3; 27 12; 27 -2; 61 -2; 61 12
4; 344 45; 344 20; 375 20; 375 45
5; 357 19; 357 -3; 386 -3; 386 19
6; 383 33; 414 27; 419 51; 387 57
7; 184 44; 200 27; 224 49; 208 67
8; 286 51; 300 32; 327 51; 314 71
9; 552 40; 583 34; 588 58; 557 65
10; 492 76; 497 51; 531 58; 526 82
11; 609 76; 625 57; 651 78; 636 97
12; 435 85; 442 61; 475 71; 468 95
13; 325 94; 354 80; 366 103; 337 117
14; 781 92; 811 83; 818 108; 787 117
15; 576 120; 593 102; 617 124; 600 142
16; 888 137; 908 119; 930 145; 909 162
17; 853 149; 862 127; 893 139; 884 161
18; 358 158; 376 130; 396 144; 378 171
19; 984 162; 990 138; 1025 147; 1019 171
20; 548 160; 559 139; 588 153; 577 175
21; -2 152; 19 152; 19 178; -2 178
22; 389 172; 404 147; 432 163; 417 189
23; 884 212; 884 188; 914 188; 914 212
24; 894 194; 894 157; 926 157; 926 194
25; 473 181; 505 178; 507 202; 475 205
26; 394 183; 422 183; 422 212; 394 212
27; 575 201; 588 183; 615 202; 601 220
28; 917 204; 927 182; 956 197; 945 218
29; 987 216; 987 187; 1015 187; 1015 216
30; 1011 196; 1011 167; 1025 167; 1025 196
31; 54 203; 68 184; 95 203; 81 222
32; 627 208; 645 194; 665 218; 647 232
33; 854 198; 883 198; 883 227; 854 227
34; 760 212; 783 212; 783 244; 760 244
35; 357 240; 369 217; 397 230; 386 254
36; 333 226; 348 203; 376 220; 361 243
37; 500 231; 523 208; 540 225; 517 248
38; 564 232; 583 218; 603 244; 583 259
39; 950 253; 964 232; 991 251; 977 272
40; 914 269; 925 246; 954 261; 943 283
41; 157 266; 188 259; 194 283; 163 290
42; 800 270; 831 265; 835 289; 804 294
43; 616 263; 639 255; 650 287; 627 295
44; 549 280; 580 280; 580 304; 549 304
45; 684 282; 715 279; 718 303; 687 306
46; 0 285; 30 285; 30 313; 0 313
47; 828 304; 857 291; 866 313; 837 326
48; 331 310; 347 292; 373 313; 357 332
49; 520 294; 550 294; 550 326; 520 326
50; 121 336; 133 314; 162 330; 150 352
51; 206 339; 235 330; 242 354; 213 363
52; 80 356; 90 334; 120 350; 110 372
53; 318 359; 328 336; 359 349; 349 372
54; -5 366; 10 347; 37 367; 23 387
55; 226 393; 239 368; 266 382; 254 407
56; 246 376; 248 351; 280 353; 278 378
57; 771 379; 793 369; 806 399; 785 409
58; 870 388; 883 369; 909 387; 896 406
59; 514 378; 537 378; 537 409; 514 409
60; 964 386; 985 369; 1005 394; 985 411
61; 552 388; 582 388; 582 411; 552 411
62; 951 425; 951 397; 982 397; 982 425
63; 917 410; 954 398; 963 427; 927 439
64; 917 393; 926 372; 957 385; 948 406
65; 660 403; 690 399; 693 423; 663 427
66; 399 420; 412 400; 439 418; 426 438
67; 342 420; 364 413; 374 443; 352 451
68; 686 424; 718 416; 724 441; 692 448
69; 723 422; 750 422; 750 453; 723 453
70; 802 443; 821 428; 841 452; 822 467
71; 11 446; 26 428; 51 449; 36 467
72; 598 451; 610 430; 638 446; 626 467
73; 902 452; 921 434; 944 457; 925 475
74; 95 470; 112 454; 133 477; 116 493
75; 757 461; 788 461; 788 484; 757 484
76; 697 473; 714 456; 736 479; 720 495
77; 9 485; 21 465; 48 481; 37 501
78; 604 478; 636 471; 641 495; 609 501
79; 827 476; 858 476; 858 498; 827 498
80; 274 509; 280 478; 304 483; 298 514
81; 450 503; 464 482; 491 500; 476 521
82; 16 510; 48 504; 52 529; 20 535
83; 232 532; 247 512; 274 533; 260 552
84; 986 525; 1017 525; 1017 550; 986 550
85; 552 542; 570 524; 592 548; 576 564
86; 72 564; 81 542; 111 554; 102 576
87; -2 561; 30 549; 38 571; 6 583
88; 384 564; 401 546; 424 568; 408 586
89; 248 565; 279 565; 279 588; 248 588
90; 641 577; 653 557; 681 573; 669 593
91; 155 588; 162 566; 192 576; 185 598
92; 46 572; 73 572; 73 603; 46 603
93; 488 577; 519 568; 525 591; 494 600
94; 73 587; 107 584; 108 607; 75 610
95; -2 588; 21 588; 21 618; -2 618
96; 192 607; 223 595; 232 618; 201 630
97; 803 613; 819 613; 819 629; 803 629
98; 314 616; 333 601; 352 625; 333 641
99; 867 626; 889 617; 902 645; 880 655
100; 518 642; 524 618; 555 627; 548 651
101; 952 622; 980 622; 980 647; 952 647
102; 189 658; 200 636; 229 651; 218 673
103; 904 656; 920 638; 944 661; 928 678
104; 265 653; 293 638; 305 659; 277 675
105; 809 659; 823 639; 848 658; 834 677
106; 379 668; 395 649; 419 670; 403 689
107; 211 681; 229 665; 254 692; 236 708
108; 42 685; 73 675; 80 698; 50 708
109; 314 690; 337 676; 354 705; 332 718
110; 859 699; 870 679; 898 694; 887 715
111; 695 695; 717 684; 731 714; 709 725
112; 7 706; 25 691; 46 717; 27 732
113; 74 718; 92 703; 113 728; 95 743
114; 304 715; 336 715; 336 738; 304 738
115; 536 730; 551 711; 578 732; 563 750
116; 32 739; 50 724; 71 750; 52 765
117; 648 749; 658 728; 687 742; 676 764
118; 418 756; 426 733; 457 745; 449 767
119; 464 735; 498 735; 498 762; 464 762
120; 499 744; 531 744; 531 769; 499 769
121; 983 753; 1015 746; 1020 771; 988 777
122; 460 762; 493 762; 493 788; 460 788
123; 907 793; 922 773; 948 794; 933 813
124; 66 795; 82 777; 107 799; 92 817
125; 521 787; 551 774; 561 798; 532 811
126; 645 791; 678 788; 680 813; 648 816
127; 782 830; 790 807; 821 817; 813 840
128; 875 825; 890 806; 916 827; 901 846
129; 336 818; 368 818; 368 842; 336 842
130; 258 826; 289 818; 295 842; 264 850
131; 499 833; 521 823; 534 853; 512 863
132; 686 836; 718 836; 718 860; 686 860
133; 797 869; 801 845; 832 850; 828 874
134; 1 862; 21 847; 41 873; 22 889
135; 718 857; 742 857; 742 889; 718 889
136; 1002 889; 1002 862; 1027 862; 1027 889
137; 938 876; 960 858; 981 884; 959 902
138; 965 869; 981 847; 1006 865; 991 887
139; 146 887; 161 868; 190 892; 175 911
140; 290 893; 310 879; 328 906; 308 920
141; 758 899; 773 881; 798 902; 782 920
142; 177 908; 187 886; 221 901; 211 923
143; 492 917; 507 899; 531 919; 516 937
144; 546 912; 566 900; 583 928; 563 940
145; 325 924; 338 903; 366 919; 353 940
146; 619 926; 639 906; 662 928; 642 948
147; 771 934; 793 922; 808 951; 786 963
148; 591 951; 597 927; 630 935; 624 959
149; 515 963; 534 948; 555 975; 536 990
150; 999 950; 1025 950; 1025 983; 999 983
151; 230 967; 252 955; 268 985; 247 997
152; 183 1024; 183 997; 214 997; 214 1024
153; 188 995; 188 964; 219 964; 219 995
154; 357 995; 367 972; 397 986; 387 1008
155; 140 998; 171 998; 171 1024; 140 1024
156; 620 1003; 651 1003; 651 1025; 620 1025
157; 811 1005; 843 1005; 843 1026; 811 1026
