0; 334 -3; 374 -3; 374 18; 334 18
1; 98 31; 106 -4; 121 -1; 113 34
2; 46 20; 77 20; 77 66; 46 66
3; 126 6; 175 6; 175 53; 126 53
4; 290 44; 308 15; 347 39; 328 69
5; 322 124; 354 82; 381 102; 349 145
6; 180 195; 192 162; 242 180; 229 214
7; 719 219; 748 179; 776 199; 748 240
8; 286 206; 318 197; 330 241; 298 250
9; 188 238; 203 205; 249 226; 234 258
10; 533 216; 563 199; 591 246; 561 263
11; 137 248; 164 229; 195 273; 167 292
12; 682 257; 727 245; 736 277; 691 289
13; 642 285; 679 264; 703 307; 666 328
14; 496 313; 516 272; 546 287; 526 328
15; 105 298; 151 298; 151 332; 105 332
16; 369 341; 397 296; 427 314; 399 359
17; 658 377; 666 328; 700 334; 692 383
18; 234 345; 281 345; 281 378; 234 378
19; 85 369; 97 337; 146 356; 134 388
20; 388 403; 389 354; 423 355; 422 404
21; 861 425; 866 391; 914 397; 910 431
22; 240 439; 248 407; 296 420; 287 452
23; 307 472; 309 439; 361 441; 359 474
24; 948 482; 967 439; 992 450; 973 493
25; 154 472; 178 450; 213 490; 188 512
26; 859 534; 874 479; 911 489; 896 544
27; 819 567; 837 519; 872 532; 854 580
28; 148 608; 172 586; 206 622; 182 645
29; 421 612; 449 593; 480 638; 451 657
30; 16 648; 53 618; 74 645; 37 674
31; 564 645; 614 645; 614 681; 564 681
32; 921 640; 955 632; 967 678; 933 686
33; 226 712; 245 668; 276 682; 257 725
34; 790 714; 810 685; 854 715; 835 744
35; 141 723; 167 698; 201 734; 176 759
36; 405 733; 451 722; 461 761; 414 773
37; 432 747; 438 695; 473 699; 468 751
38; 13 753; 46 747; 55 797; 22 803
39; 609 780; 625 750; 671 775; 655 805
40; 81 816; 86 789; 102 792; 98 818
41; 526 798; 549 798; 549 826; 526 826
42; 360 844; 372 811; 417 827; 405 860
43; 527 840; 556 817; 589 859; 560 882
44; 222 863; 233 816; 267 823; 256 871
45; 705 905; 710 883; 756 893; 751 915
46; 519 928; 545 886; 575 904; 549 946
47; 764 914; 806 883; 826 910; 784 941
48; 283 941; 288 910; 335 918; 330 949
49; 52 944; 74 904; 108 923; 86 963
50; 910 964; 934 919; 965 935; 941 980
51; 586 941; 615 924; 642 969; 612 986
52; 991 928; 1027 928; 1027 1000; 991 1000
53; 335 987; 354 944; 385 958; 366 1001
54; 539 986; 566 967; 594 1007; 568 1026
55; 624 1026; 624 997; 688 997; 688 1026
56; 609 992; 660 966; 674 994; 623 1020
