0; 202 -4; 243 -4; 243 34; 202 34
1; 304 43; 331 -8; 358 7; 331 57
2; 719 49; 740 1; 767 13; 746 61
3; 134 34; 151 7; 192 33; 175 60
4; 560 33; 604 12; 617 38; 574 60
5; 782 49; 819 45; 823 90; 786 93
6; 28 67; 76 44; 90 74; 42 96
7; 929 68; 948 42; 985 70; 966 96
8; 855 59; 885 56; 890 105; 860 108
9; -13 99; 31 64; 50 88; 6 124
10; 632 84; 677 66; 689 94; 644 113
11; 538 102; 569 98; 576 148; 545 152
12; 476 120; 507 117; 513 169; 482 172
13; 773 173; 781 124; 811 128; 803 178
14; 552 173; 575 149; 612 184; 589 208
15; 999 151; 1025 151; 1025 183; 999 183
16; 957 148; 987 148; 987 198; 957 198
17; 640 189; 671 184; 679 234; 649 239
18; 651 256; 691 228; 712 257; 672 286
19; 93 264; 128 231; 157 262; 123 295
20; 601 275; 643 250; 659 277; 617 302
21; 106 329; 128 327; 130 348; 108 350
22; 103 320; 142 280; 164 302; 124 341
23; 629 349; 665 315; 685 336; 649 370
24; 138 332; 163 314; 192 354; 167 372
25; 872 359; 885 326; 928 343; 914 376
26; 591 321; 619 318; 623 371; 595 373
27; 106 346; 135 344; 138 372; 109 375
28; 739 376; 779 371; 786 420; 746 425
29; 961 392; 1017 376; 1026 410; 971 426
30; 712 389; 742 388; 744 441; 714 442
31; 735 444; 781 436; 787 467; 740 475
32; 223 479; 229 447; 277 457; 271 489
33; 102 522; 113 477; 145 485; 133 530
34; 739 497; 758 495; 760 518; 740 519
35; 756 525; 756 479; 795 479; 795 525
36; 55 524; 86 524; 86 570; 55 570
37; 716 554; 729 525; 773 544; 760 574
38; 20 548; 50 538; 55 551; 25 562
39; 626 546; 671 523; 685 549; 640 573
40; 823 583; 865 552; 883 576; 842 608
41; 389 572; 420 572; 420 620; 389 620
42; 444 605; 461 578; 504 605; 486 632
43; 498 624; 521 601; 559 640; 535 663
44; 933 694; 967 655; 991 676; 957 715
45; 158 695; 177 667; 216 694; 197 722
46; 340 675; 371 675; 371 722; 340 722
47; 301 741; 333 733; 345 782; 314 791
48; 613 793; 622 759; 671 772; 661 806
49; 729 772; 757 772; 757 820; 729 820
50; 467 822; 507 794; 526 821; 486 849
51; 589 828; 595 797; 641 806; 635 838
52; 816 824; 861 796; 878 823; 832 851
53; -8 864; 11 836; 52 863; 33 892
54; 103 853; 149 843; 156 876; 110 886
55; 508 871; 542 870; 544 919; 510 921
56; 930 902; 934 871; 978 876; 975 908
57; 449 906; 495 876; 512 903; 466 933
58; 591 913; 613 893; 647 929; 625 950
59; 144 913; 191 913; 191 944; 144 944
60; 418 918; 463 918; 463 951; 418 951
61; 906 910; 937 910; 937 958; 906 958
62; 377 928; 407 928; 407 978; 377 978
63; 831 939; 863 939; 863 989; 831 989
64; 908 1006; 944 1006; 944 1026; 908 1026
