0; 189 -3; 220 -3; 220 25; 189 25
1; 406 -3; 438 -3; 438 22; 406 22
2; 836 8; 867 -3; 876 24; 846 35
3; 250 39; 260 18; 289 32; 279 53
4; 298 45; 308 23; 337 37; 327 59
5; 7 42; 37 32; 45 55; 14 65
6; 554 42; 574 30; 591 59; 571 71
7; 806 56; 824 38; 846 60; 828 78
8; 762 48; 794 48; 794 76; 762 76
9; 477 71; 489 50; 526 70; 514 91
10; 460 70; 460 51; 489 51; 489 70
11; 656 77; 675 62; 696 88; 677 103
12; 764 91; 782 73; 806 97; 788 115
13; 235 119; 245 88; 267 94; 258 126
14; 912 87; 940 87; 940 120; 912 120
15; 20 138; 24 114; 55 118; 51 143
16; 45 122; 45 90; 73 90; 73 122
17; 311 110; 326 93; 350 114; 335 131
18; 150 113; 167 99; 188 123; 170 137
19; 90 107; 117 107; 117 137; 90 137
20; 470 119; 483 100; 509 119; 495 137
21; 609 116; 636 116; 636 133; 609 133
22; 118 135; 140 125; 153 156; 131 165
23; 76 159; 80 131; 112 136; 109 163
24; 672 151; 687 132; 712 152; 697 171
25; 283 152; 298 133; 324 154; 308 173
26; 636 173; 643 150; 674 159; 667 182
27; 205 152; 227 143; 239 176; 217 185
28; 734 179; 742 156; 773 166; 765 189
29; 780 180; 788 157; 819 169; 811 192
30; 465 176; 497 176; 497 199; 465 199
31; 166 187; 188 177; 202 207; 181 217
32; 217 193; 233 175; 260 198; 244 217
33; 680 191; 712 185; 717 208; 685 215
34; 996 201; 1025 201; 1025 233; 996 233
35; 757 213; 778 196; 799 222; 778 239
36; 43 241; 50 217; 82 227; 74 251
37; 505 255; 523 238; 546 263; 528 279
38; 699 257; 714 237; 741 257; 726 277
39; 588 264; 601 243; 630 261; 617 282
40; 67 272; 84 256; 107 279; 90 295
41; 939 278; 952 255; 979 271; 966 294
42; 640 299; 652 277; 681 293; 669 315
43; 573 306; 605 298; 611 322; 579 330
44; 452 371; 469 354; 492 377; 475 394
45; 524 381; 531 358; 562 367; 555 390
46; 603 380; 617 360; 645 378; 631 398
47; 147 385; 165 369; 187 393; 169 409
48; 922 385; 937 365; 964 385; 949 405
49; 357 396; 371 376; 398 395; 384 415
50; 717 414; 731 394; 759 412; 745 433
51; 526 431; 531 406; 563 412; 558 437
52; 65 435; 77 413; 106 429; 94 451
53; 393 434; 407 414; 434 433; 420 453
54; 698 453; 723 432; 740 452; 715 473
55; 752 455; 767 435; 794 454; 779 474
56; 183 484; 206 477; 215 511; 192 518
57; 163 466; 190 451; 203 476; 175 490
58; 880 479; 890 456; 922 469; 912 492
59; 696 499; 703 475; 734 484; 727 508
60; 848 486; 880 480; 885 505; 853 512
61; 769 549; 784 526; 812 544; 797 567
62; 940 555; 956 539; 979 562; 963 578
63; 102 565; 109 540; 139 548; 133 573
64; 818 547; 849 547; 849 570; 818 570
65; 300 566; 311 544; 338 558; 327 580
66; 257 568; 269 549; 296 566; 283 585
67; 750 553; 780 553; 780 581; 750 581
68; 214 568; 231 553; 252 577; 234 592
69; 35 568; 52 553; 74 579; 57 593
70; 906 591; 909 563; 945 567; 942 594
71; 772 586; 786 568; 813 590; 799 608
