0; 161 -2; 195 -2; 195 27; 161 27
1; 82 41; 110 20; 140 62; 112 82
2; 377 46; 423 24; 438 55; 391 77
3; 802 71; 831 55; 856 99; 826 115
4; 920 85; 954 81; 960 129; 926 133
5; 850 134; 887 103; 911 131; 874 162
6; 333 190; 348 138; 382 148; 367 200
7; 314 201; 360 197; 363 230; 317 235
8; 117 248; 127 214; 175 228; 164 262
9; 437 231; 470 219; 489 268; 456 280
10; 451 315; 501 306; 506 341; 457 349
11; 610 380; 617 344; 668 355; 660 391
12; 179 419; 193 372; 227 382; 213 429
13; 562 404; 599 400; 604 449; 567 453
14; 481 469; 500 418; 532 430; 513 481
15; -2 440; 19 440; 19 478; -2 478
16; 854 479; 890 473; 898 519; 862 526
17; 488 477; 524 477; 524 527; 488 527
18; 806 520; 826 474; 858 488; 838 534
19; 743 566; 757 520; 791 530; 778 576
20; 641 587; 644 542; 678 544; 675 588
21; 126 587; 131 538; 167 542; 162 591
22; 162 587; 209 587; 209 619; 162 619
23; 102 638; 121 596; 151 610; 132 652
24; 813 631; 825 600; 872 618; 860 649
25; 44 651; 79 617; 115 655; 79 688
26; 957 742; 969 710; 1016 727; 1004 760
27; 150 752; 183 714; 208 736; 175 774
28; 324 760; 326 711; 359 712; 357 761
29; 862 766; 913 760; 917 793; 866 799
30; -2 772; 38 772; 38 815; -2 815
31; 365 847; 370 796; 404 799; 399 850
32; 58 878; 95 853; 104 866; 67 891
33; 987 868; 1027 868; 1027 916; 987 916
34; 208 931; 213 885; 246 889; 241 934
35; 939 912; 963 885; 1000 917; 976 944
36; 157 893; 202 893; 202 926; 157 926
37; 10 895; 42 888; 52 935; 20 942
